lag_ps,Li_A2,Zr_A2,O_A2,Cl_A2
2.010000000000000142e+01,2.919373691407731286e+00,2.300394989929918643e-01,2.171142396261003804e-01,5.602285387391640059e-01
2.020000000000000284e+01,2.933854372073546823e+00,2.305700658954618620e-01,2.178700240870362348e-01,5.601612049582854747e-01
2.030000000000000071e+01,2.947264658786586278e+00,2.312547979143439181e-01,2.185022718059399238e-01,5.602836487882740801e-01
2.040000000000000213e+01,2.958955297738660395e+00,2.326139864426437498e-01,2.191237808218540195e-01,5.635506402167144158e-01
2.050000000000000000e+01,2.972256355910378733e+00,2.347099349213595532e-01,2.188169605774885895e-01,5.680819852134344483e-01
2.060000000000000142e+01,2.985899190605170173e+00,2.354489787492295150e-01,2.185592030032071920e-01,5.700542908057991687e-01
2.070000000000000284e+01,2.996379359843136303e+00,2.350770539587608565e-01,2.165792040449516231e-01,5.718155589097896341e-01
2.080000000000000071e+01,3.005675062437392242e+00,2.336416364174839777e-01,2.157753296377074581e-01,5.711875585191900084e-01
2.090000000000000213e+01,3.013149606929619306e+00,2.310847685150458353e-01,2.134924788650175986e-01,5.690104946671029618e-01
2.100000000000000000e+01,3.026754735991049827e+00,2.293544858617962146e-01,2.126872760134023432e-01,5.670072065728416488e-01
2.110000000000000142e+01,3.039677342490691103e+00,2.289597261945756912e-01,2.130890490453691832e-01,5.672775547942704444e-01
2.120000000000000284e+01,3.053393664875902136e+00,2.296306811125861380e-01,2.149305230779073872e-01,5.700864282317372744e-01
2.130000000000000071e+01,3.066594064493743499e+00,2.305536127004927105e-01,2.155486567051905777e-01,5.706785412186440309e-01
2.140000000000000213e+01,3.075595031856659833e+00,2.308307788415092099e-01,2.154753369086057357e-01,5.691009456769065000e-01
2.150000000000000000e+01,3.084414727750147911e+00,2.316015530851960602e-01,2.157011077234687046e-01,5.690839329398118540e-01
2.160000000000000142e+01,3.094086595894951941e+00,2.328431972814832274e-01,2.174742896352478971e-01,5.705951999415048714e-01
2.170000000000000284e+01,3.101099378585833843e+00,2.322591306110040332e-01,2.189754539770204511e-01,5.711522118412568627e-01
2.180000000000000071e+01,3.112232934691867126e+00,2.317261091702878806e-01,2.187328965208368836e-01,5.696687692646771328e-01
2.190000000000000213e+01,3.121285570987459401e+00,2.317967340780246743e-01,2.193751015935576365e-01,5.683279983387727885e-01
2.200000000000000000e+01,3.133484550429161075e+00,2.331516322254113260e-01,2.204057593380424895e-01,5.696241063284344097e-01
2.210000000000000142e+01,3.144882470025298637e+00,2.352642615976281992e-01,2.219352959310295359e-01,5.731693452801348565e-01
2.220000000000000284e+01,3.155328780957393775e+00,2.366927767873190092e-01,2.220388824595922461e-01,5.768366213060898140e-01
2.230000000000000071e+01,3.164379696110691143e+00,2.371657736519235671e-01,2.210560611984600798e-01,5.792572807654818856e-01
2.240000000000000213e+01,3.172856613608228571e+00,2.371256322729351496e-01,2.213698149517682734e-01,5.807666336642377525e-01
2.250000000000000000e+01,3.182270451396203459e+00,2.380312675273022760e-01,2.224160238464917005e-01,5.819747484152545391e-01
2.260000000000000142e+01,3.193159954322282168e+00,2.386236634635658382e-01,2.217960217783131183e-01,5.837381270400522348e-01
2.270000000000000284e+01,3.203442976339462067e+00,2.387553190294083583e-01,2.210855218780687637e-01,5.842051111407486896e-01
2.280000000000000071e+01,3.215204966109125539e+00,2.390167467212736818e-01,2.210502186118260548e-01,5.853000778558621331e-01
