time_ps,T_K,PE_eV_atom,P_GPa
6.115000000000000568e+01,3.293835890299999960e+02,-4.895030309166666704e+00,2.533576138099999930e-01
6.120000000000000284e+01,3.356222528000000125e+02,-4.896760808333333159e+00,3.917658954900000157e-01
6.125000000000000000e+01,3.201535201600000278e+02,-4.895497230520833298e+00,1.451551217523333083e-02
6.130000000000000426e+01,3.209273896400000012e+02,-4.895376554374999856e+00,-8.616932063666668182e-03
6.135000000000000142e+01,3.845029858799999829e+02,-4.901939305572916794e+00,2.287726601443333119e-01
6.140000000000000568e+01,3.612327653500000224e+02,-4.897828016875000579e+00,2.656535164316666808e-01
6.145000000000000284e+01,3.645849648099999740e+02,-4.897551006458333411e+00,9.113361296899998021e-02
6.150000000000000000e+01,3.742773681699999884e+02,-4.898172064999999797e+00,3.373684699999999759e-01
6.155000000000000426e+01,3.723459226400000261e+02,-4.898541480520833602e+00,1.126629641333333209e-01
6.160000000000000142e+01,3.114382249000000229e+02,-4.892540758020833103e+00,-2.554181232733332974e-01
6.165000000000000568e+01,3.402097526000000016e+02,-4.896988026666666549e+00,1.482819900133333368e-01
6.170000000000000284e+01,3.317775087800000051e+02,-4.896492332916666079e+00,-1.392300373066666652e-01
6.175000000000000000e+01,3.381492750599999795e+02,-4.898442610572916855e+00,2.459843517466666629e-01
6.180000000000000426e+01,3.333356198500000005e+02,-4.899460761510416873e+00,7.299436566666576151e-04
6.185000000000000142e+01,3.033988039600000093e+02,-4.897478567604166777e+00,-1.211440524236666594e-01
6.190000000000000568e+01,3.164434455300000195e+02,-4.900021095885416678e+00,1.851984412853333317e-01
6.195000000000000284e+01,2.994675657000000228e+02,-4.896921809791666469e+00,-5.041573457999998231e-02
6.200000000000000000e+01,2.947686113400000067e+02,-4.892814217604166238e+00,8.151210436666665726e-02
6.205000000000000426e+01,3.538818174200000044e+02,-4.897123867968749877e+00,-4.285548254033333393e-01
6.210000000000000142e+01,3.678791321900000071e+02,-4.897397872291667120e+00,3.289331393800000169e-01
6.215000000000000568e+01,3.336627791600000137e+02,-4.892862128177083214e+00,3.491032130500000275e-01
6.220000000000000284e+01,3.409953876100000230e+02,-4.894216585416666376e+00,1.528244296916666800e-01
6.225000000000000000e+01,3.341742076500000280e+02,-4.894021456770833112e+00,-3.433811293340000570e-01
6.230000000000000426e+01,3.479864619499999776e+02,-4.896622356718750346e+00,3.289513883233333158e-01
6.235000000000000142e+01,3.444399576100000218e+02,-4.897474499062499653e+00,-2.051141772133333319e-01
6.240000000000000568e+01,3.256395269800000278e+02,-4.896589183906249865e+00,4.786427184500000043e-01
6.245000000000000284e+01,3.325078346399999987e+02,-4.898344419895833468e+00,-1.339158405233333571e-01
6.250000000000000000e+01,3.392201764499999967e+02,-4.899473310729166364e+00,-3.727324798033334469e-02
6.255000000000000426e+01,3.008849169100000154e+02,-4.894378058385416175e+00,1.590191407170000182e-01
6.260000000000000142e+01,3.164477852800000051e+02,-4.894498524947916707e+00,-2.277097577900000225e-02
6.265000000000000568e+01,3.497949442500000146e+02,-4.895423998072916838e+00,1.007775043531666803e-01
6.270000000000000284e+01,3.482512871600000040e+02,-4.893459700624999797e+00,1.398370261733333508e-01
6.275000000000000000e+01,3.509976765000000114e+02,-4.893357355677083298e+00,1.066628299533333296e-01
6.280000000000000426e+01,3.388508779800000070e+02,-4.892002249895833543e+00,1.146844626166666908e-01
6.285000000000000142e+01,3.505709896800000251e+02,-4.894676873437499687e+00,-4.418101654000010196e-03
6.290000000000000568e+01,3.358054407999999853e+02,-4.896061908593750012e+00,-2.608147950823333505e-01
6.295000000000000284e+01,2.978202869500000247e+02,-4.895498775156250204e+00,-1.798189232033333418e-01
6.300000000000000000e+01,3.080118437200000017e+02,-4.898052590364582848e+00,-1.568242694066666609e-01
6.305000000000000426e+01,3.172596731900000009e+02,-4.898473849947916570e+00,1.498576161133333140e-02
6.310000000000000142e+01,3.134726893399999881e+02,-4.896507057552082820e+00,-1.252496232266666620e-01
6.315000000000000568e+01,3.263324914500000204e+02,-4.896256084531249719e+00,-2.238513176956666573e-01
6.320000000000000284e+01,3.583155826299999944e+02,-4.898363634322916660e+00,-1.541046537530000628e-02
6.325000000000000000e+01,3.349561533099999906e+02,-4.894239838749999905e+00,2.869873789386667151e-01
6.330000000000000426e+01,3.474766040000000089e+02,-4.894977495000000012e+00,-2.413386100000006976e-03
6.335000000000000142e+01,3.341881057400000259e+02,-4.893082615520833123e+00,1.119646346799999942e-01
6.340000000000000568e+01,3.558658652500000130e+02,-4.895734861406249472e+00,3.742361538266666954e-01
6.345000000000000284e+01,3.758431167400000277e+02,-4.898827847395833324e+00,1.063841444513333317e-01
6.350000000000000000e+01,3.208470423599999890e+02,-4.892975184270833111e+00,2.670560277333333329e-02
6.355000000000000426e+01,3.373760755999999787e+02,-4.895672396093750045e+00,3.521607683866665589e-02
6.360000000000000142e+01,3.428104722699999911e+02,-4.897430726458333439e+00,5.113798763100000366e-01
6.365000000000000568e+01,3.471134265499999856e+02,-4.899618996510416657e+00,2.117060285933333383e-02
6.370000000000000284e+01,3.295058584999999880e+02,-4.899261980312499709e+00,1.954473799099999687e-01
