r,gr_crystal (Li-S),gr_glass (Li-S),gr_glass-ceramic (Li-S),nr_crystal (Li-S),nr_glass (Li-S),nr_glass-ceramic (Li-S)
0.003125,0,0,0,0,0,0
0.009375,0,0,0,0,0,0
0.015625,0,0,0,0,0,0
0.021875,0,0,0,0,0,0
0.028125,0,0,0,0,0,0
0.034375,0,0,0,0,0,0
0.040625,0,0,0,0,0,0
0.046875,0,0,0,0,0,0
0.053125,0,0,0,0,0,0
0.059375,0,0,0,0,0,0
0.065625,0,0,0,0,0,0
0.071875,0,0,0,0,0,0
0.078125,0,0,0,0,0,0
0.084375,0,0,0,0,0,0
0.090625,0,0,0,0,0,0
0.096875,0,0,0,0,0,0
0.103125,0,0,0,0,0,0
0.109375,0,0,0,0,0,0
0.115625,0,0,0,0,0,0
0.121875,0,0,0,0,0,0
0.128125,0,0,0,0,0,0
0.134375,0,0,0,0,0,0
0.140625,0,0,0,0,0,0
0.146875,0,0,0,0,0,0
0.153125,0,0,0,0,0,0
0.159375,0,0,0,0,0,0
0.165625,0,0,0,0,0,0
0.171875,0,0,0,0,0,0
0.178125,0,0,0,0,0,0
0.184375,0,0,0,0,0,0
0.190625,0,0,0,0,0,0
0.196875,0,0,0,0,0,0
0.203125,0,0,0,0,0,0
0.209375,0,0,0,0,0,0
0.215625,0,0,0,0,0,0
0.221875,0,0,0,0,0,0
0.228125,0,0,0,0,0,0
0.234375,0,0,0,0,0,0
0.240625,0,0,0,0,0,0
0.246875,0,0,0,0,0,0
0.253125,0,0,0,0,0,0
0.259375,0,0,0,0,0,0
0.265625,0,0,0,0,0,0
0.271875,0,0,0,0,0,0
0.278125,0,0,0,0,0,0
0.284375,0,0,0,0,0,0
0.290625,0,0,0,0,0,0
0.296875,0,0,0,0,0,0
0.303125,0,0,0,0,0,0
0.309375,0,0,0,0,0,0
0.315625,0,0,0,0,0,0
0.321875,0,0,0,0,0,0
0.328125,0,0,0,0,0,0
0.334375,0,0,0,0,0,0
0.340625,0,0,0,0,0,0
0.346875,0,0,0,0,0,0
0.353125,0,0,0,0,0,0
0.359375,0,0,0,0,0,0
0.365625,0,0,0,0,0,0
0.371875,0,0,0,0,0,0
0.378125,0,0,0,0,0,0
0.384375,0,0,0,0,0,0
0.390625,0,0,0,0,0,0
0.396875,0,0,0,0,0,0
0.403125,0,0,0,0,0,0
0.409375,0,0,0,0,0,0
0.415625,0,0,0,0,0,0
0.421875,0,0,0,0,0,0
0.428125,0,0,0,0,0,0
0.434375,0,0,0,0,0,0
0.440625,0,0,0,0,0,0
0.446875,0,0,0,0,0,0
0.453125,0,0,0,0,0,0
0.459375,0,0,0,0,0,0
0.465625,0,0,0,0,0,0
0.471875,0,0,0,0,0,0
0.478125,0,0,0,0,0,0
0.484375,0,0,0,0,0,0
0.490625,0,0,0,0,0,0
0.496875,0,0,0,0,0,0
0.503125,0,0,0,0,0,0
0.509375,0,0,0,0,0,0
0.515625,0,0,0,0,0,0
0.521875,0,0,0,0,0,0
0.528125,0,0,0,0,0,0
0.534375,0,0,0,0,0,0
0.540625,0,0,0,0,0,0
0.546875,0,0,0,0,0,0
0.553125,0,0,0,0,0,0
0.559375,0,0,0,0,0,0
0.565625,0,0,0,0,0,0
0.571875,0,0,0,0,0,0
0.578125,0,0,0,0,0,0
0.584375,0,0,0,0,0,0
0.590625,0,0,0,0,0,0
0.596875,0,0,0,0,0,0
0.603125,0,0,0,0,0,0
0.609375,0,0,0,0,0,0
0.615625,0,0,0,0,0,0
0.621875,0,0,0,0,0,0
0.628125,0,0,0,0,0,0
0.634375,0,0,0,0,0,0
0.640625,0,0,0,0,0,0
0.646875,0,0,0,0,0,0
0.653125,0,0,0,0,0,0
0.659375,0,0,0,0,0,0
0.665625,0,0,0,0,0,0
0.671875,0,0,0,0,0,0
0.678125,0,0,0,0,0,0
0.684375,0,0,0,0,0,0
0.690625,0,0,0,0,0,0
0.696875,0,0,0,0,0,0
0.703125,0,0,0,0,0,0
0.709375,0,0,0,0,0,0
0.715625,0,0,0,0,0,0
0.721875,0,0,0,0,0,0
0.728125,0,0,0,0,0,0
0.734375,0,0,0,0,0,0
0.740625,0,0,0,0,0,0
0.746875,0,0,0,0,0,0
0.753125,0,0,0,0,0,0
0.759375,0,0,0,0,0,0
0.765625,0,0,0,0,0,0
0.771875,0,0,0,0,0,0
0.778125,0,0,0,0,0,0
0.784375,0,0,0,0,0,0
0.790625,0,0,0,0,0,0
0.796875,0,0,0,0,0,0
0.803125,0,0,0,0,0,0
0.809375,0,0,0,0,0,0
0.815625,0,0,0,0,0,0
0.821875,0,0,0,0,0,0
0.828125,0,0,0,0,0,0
0.834375,0,0,0,0,0,0
0.840625,0,0,0,0,0,0
0.846875,0,0,0,0,0,0
0.853125,0,0,0,0,0,0
0.859375,0,0,0,0,0,0
0.865625,0,0,0,0,0,0
0.871875,0,0,0,0,0,0
0.878125,0,0,0,0,0,0
0.884375,0,0,0,0,0,0
0.890625,0,0,0,0,0,0
0.896875,0,0,0,0,0,0
0.903125,0,0,0,0,0,0
0.909375,0,0,0,0,0,0
0.915625,0,0,0,0,0,0
0.921875,0,0,0,0,0,0
0.928125,0,0,0,0,0,0
0.934375,0,0,0,0,0,0
0.940625,0,0,0,0,0,0
0.946875,0,0,0,0,0,0
0.953125,0,0,0,0,0,0
0.959375,0,0,0,0,0,0
0.965625,0,0,0,0,0,0
0.971875,0,0,0,0,0,0
0.978125,0,0,0,0,0,0
0.984375,0,0,0,0,0,0
0.990625,0,0,0,0,0,0
0.996875,0,0,0,0,0,0
1.003125,0,0,0,0,0,0
1.009375,0,0,0,0,0,0
1.015625,0,0,0,0,0,0
1.021875,0,0,0,0,0,0
1.028125,0,0,0,0,0,0
1.034375,0,0,0,0,0,0
1.040625,0,0,0,0,0,0
1.046875,0,0,0,0,0,0
1.053125,0,0,0,0,0,0
1.059375,0,0,0,0,0,0
1.065625,0,0,0,0,0,0
1.071875,0,0,0,0,0,0
1.078125,0,0,0,0,0,0
1.084375,0,0,0,0,0,0
1.090625,0,0,0,0,0,0
1.096875,0,0,0,0,0,0
1.103125,0,0,0,0,0,0
1.109375,0,0,0,0,0,0
1.115625,0,0,0,0,0,0
1.121875,0,0,0,0,0,0
1.128125,0,0,0,0,0,0
1.134375,0,0,0,0,0,0
1.140625,0,0,0,0,0,0
1.146875,0,0,0,0,0,0
1.153125,0,0,0,0,0,0
1.159375,0,0,0,0,0,0
1.165625,0,0,0,0,0,0
1.171875,0,0,0,0,0,0
1.178125,0,0,0,0,0,0
1.184375,0,0,0,0,0,0
1.190625,0,0,0,0,0,0
1.196875,0,0,0,0,0,0
1.203125,0,0,0,0,0,0
1.209375,0,0,0,0,0,0
1.215625,0,0,0,0,0,0
1.221875,0,0,0,0,0,0
1.228125,0,0,0,0,0,0
1.234375,0,0,0,0,0,0
1.240625,0,0,0,0,0,0
1.246875,0,0,0,0,0,0
1.253125,0,0,0,0,0,0
1.259375,0,0,0,0,0,0
1.265625,0,0,0,0,0,0
1.271875,0,0,0,0,0,0
1.278125,0,0,0,0,0,0
1.284375,0,0,0,0,0,0
1.290625,0,0,0,0,0,0
1.296875,0,0,0,0,0,0
1.303125,0,0,0,0,0,0
1.309375,0,0,0,0,0,0
1.315625,0,0,0,0,0,0
1.321875,0,0,0,0,0,0
1.328125,0,0,0,0,0,0
1.334375,0,0,0,0,0,0
1.340625,0,0,0,0,0,0
1.346875,0,0,0,0,0,0
1.353125,0,0,0,0,0,0
1.359375,0,0,0,0,0,0
1.365625,0,0,0,0,0,0
1.371875,0,0,0,0,0,0
1.378125,0,0,0,0,0,0
1.384375,0,0,0,0,0,0
1.390625,0,0,0,0,0,0
1.396875,0,0,0,0,0,0
1.403125,0,0,0,0,0,0
1.409375,0,0,0,0,0,0
1.415625,0,0,0,0,0,0
1.421875,0,0,0,0,0,0
1.428125,0,0,0,0,0,0
1.434375,0,0,0,0,0,0
1.440625,0,0,0,0,0,0
1.446875,0,0,0,0,0,0
1.453125,0,0,0,0,0,0
1.459375,0,0,0,0,0,0
1.465625,0,0,0,0,0,0
1.471875,0,0,0,0,0,0
1.478125,0,0,0,0,0,0
1.484375,0,0,0,0,0,0
1.490625,0,0,0,0,0,0
1.496875,0,0,0,0,0,0
1.503125,0,0,0,0,0,0
1.509375,0,0,0,0,0,0
1.515625,0,0,0,0,0,0
1.521875,0,0,0,0,0,0
1.528125,0,0,0,0,0,0
1.534375,0,0,0,0,0,0
1.540625,0,0,0,0,0,0
1.546875,0,0,0,0,0,0
1.553125,0,0,0,0,0,0
1.559375,0,0,0,0,0,0
1.565625,0,0,0,0,0,0
1.571875,0,0,0,0,0,0
1.578125,0,0,0,0,0,0
1.584375,0,0,0,0,0,0
1.590625,0,0,0,0,0,0
1.596875,0,0,0,0,0,0
1.603125,0,0,0,0,0,0
1.609375,0,0,0,0,0,0
1.615625,0,0,0,0,0,0
1.621875,0,0,0,0,0,0
1.628125,0,0,0,0,0,0
1.634375,0,0,0,0,0,0
1.640625,0,0,0,0,0,0
1.646875,0,0,0,0,0,0
1.653125,0,0,0,0,0,0
1.659375,0,0,0,0,0,0
1.665625,0,0,0,0,0,0
1.671875,0,0,0,0,0,0
1.678125,0,0,0,0,0,0
1.684375,0,0,0,0,0,0
1.690625,0,0,0,0,0,0
1.696875,0,0,0,0,0,0
1.703125,0,0,0,0,0,0
1.709375,0,0,0,0,0,0
1.715625,0,0,0,0,0,0
1.721875,0,0,0,0,0,0
1.728125,0,0,0,0,0,0
1.734375,0,0,0,0,0,0
1.740625,0,0,0,0,0,0
1.746875,0,0,0,0,0,0
1.753125,0,0,0,0,0,0
1.759375,0,0,0,0,0,0
1.765625,0,0,0,0,0,0
1.771875,0,0,0,0,0,0
1.778125,0,0,0,0,0,0
1.784375,0,0,0,0,0,0
1.790625,0,0,0,0,0,0
1.796875,0,0,0,0,0,0
1.803125,0,0,0,0,0,0
1.809375,0,0,0,0,0,0
1.815625,0,0,0,0,0,0
1.821875,0,0,0,0,0,0
1.828125,0,0,0,0,0,0
1.834375,0,0,0,0,0,0
1.840625,0,0,0,0,0,0
1.846875,0,0,0,0,0,0
1.853125,0,0,0,0,0,0
1.859375,0,0,0,0,0,0
1.865625,0,0,0,0,0,0
1.871875,0,0,0,0,0,0
1.878125,0,0,0,0,0,0
1.884375,0,0,0,0,0,0
1.890625,0,0,0,0,0,0
1.896875,0,0,0,0,0,0
1.903125,0,0,0,0,0,0
1.909375,0,0,0,0,0,0
1.915625,0,0,0,0,0,0
1.921875,0,0,0,0,0,0
1.928125,0,0,0,0,0,0
1.934375,0,0,0,0,0,0
1.940625,0,0,0,0,0,0
1.946875,0,0,0,0,0,0
1.953125,0,0,0,0,0,0
1.959375,0,0,0,0,0,0
1.965625,0,0,0,0,0,0
1.971875,0,0,0,0,0,0
1.978125,0,0,0,0,0,0
1.984375,0,0,0,0,0,0
1.990625,0,0,0,0,0,0
1.996875,0,0,0,0,0,0
2.003125,0,0,0,0,0,0
2.009375,0,0,0,0,0,0
2.015625,0,0,0,0,0,0
2.021875,0,0,0,0,0,0
2.028125,0,0,0,0,0,0
2.034375,0,0,0,0,0,0
2.040625,0,0,0,0,0,0
2.046875,0,0.003437,0,0,1.3e-05,0
2.053125,0,0,0,0,2.6e-05,0
2.059375,0,0,0,0,2.6e-05,0
2.065625,0,0,0,0,2.6e-05,0
2.071875,0,0.003354,0.003309,0,4e-05,1.3e-05
2.078125,0,0.006668,0,0,7.9e-05,2.6e-05
2.084375,0,0.003314,0.003269,0,0.000119,4e-05
2.090625,0,0.003294,0,0,0.000146,5.3e-05
2.096875,0.003113,0.00655,0,1.3e-05,0.000185,5.3e-05
2.103125,0.003095,0.009766,0.009634,4e-05,0.000251,9.3e-05
2.109375,0.003077,0.012945,0,6.6e-05,0.000344,0.000132
2.115625,0.009175,0.019302,0.00952,0.000119,0.000476,0.000172
2.121875,0.006081,0.015991,0.009464,0.000185,0.000622,0.000251
2.128125,0,0.038152,0.009409,0.000212,0.000847,0.000331
2.134375,0.009015,0.044251,0.018707,0.000251,0.00119,0.00045
2.140625,0.005975,0.034566,0.030997,0.000317,0.001521,0.000661
2.146875,0.026731,0.06873,0.030816,0.000463,0.001958,0.000926
2.153125,0.023623,0.083861,0.036765,0.000688,0.002606,0.001217
2.159375,0.014679,0.086464,0.054829,0.00086,0.003333,0.001614
2.165625,0.040864,0.079825,0.063599,0.001111,0.004048,0.00213
2.171875,0.034825,0.143471,0.114422,0.001455,0.005013,0.00291
2.178125,0.054824,0.160859,0.086822,0.001865,0.006336,0.003796
2.184375,0.097545,0.220294,0.128,0.002566,0.008003,0.004749
2.190625,0.079874,0.237042,0.145029,0.003386,0.010013,0.005966
2.196875,0.138985,0.259563,0.176578,0.004405,0.012209,0.007407
2.203125,0.143838,0.326324,0.219472,0.005728,0.014815,0.009193
2.209375,0.193505,0.451323,0.273517,0.007315,0.018294,0.011429
2.215625,0.248187,0.52211,0.381924,0.009405,0.022672,0.014418
2.221875,0.288387,0.565845,0.327991,0.011958,0.027593,0.017672
2.228125,0.397068,0.597479,0.411983,0.015238,0.032884,0.021085
2.234375,0.430496,0.732582,0.500722,0.01922,0.038968,0.025317
2.240625,0.569887,0.757182,0.599782,0.024061,0.04582,0.03045
2.246875,0.574856,0.852802,0.58801,0.02963,0.053267,0.036018
2.253125,0.744251,0.981387,0.90091,0.036085,0.061799,0.043042
2.259375,0.812545,1.139566,0.820808,0.043743,0.07172,0.051204
2.265625,0.986749,1.195001,1.043185,0.052645,0.082698,0.060093
2.271875,1.087417,1.230281,1.142024,0.062963,0.094167,0.070569
2.278125,1.239721,1.550927,1.21787,0.074603,0.107394,0.081944
2.284375,1.487406,1.583842,1.260208,0.08832,0.122381,0.093955
2.290625,1.706283,1.888057,1.645855,0.104471,0.139074,0.108122
2.296875,1.842319,2.087956,1.763448,0.122513,0.158294,0.124828
2.303125,2.020728,2.277517,2.037726,0.142262,0.17951,0.143558
2.309375,2.353757,2.340803,2.157209,0.164749,0.202077,0.164339
2.315625,2.619341,2.730984,2.264778,0.19045,0.226997,0.186362
2.321875,2.887114,2.646858,2.492353,0.219061,0.253558,0.210185
2.328125,3.13935,3.169294,2.568086,0.250542,0.282447,0.235661
2.334375,3.42904,3.075717,2.984422,0.28504,0.313624,0.26377
2.340625,3.670619,3.508749,3.061838,0.322526,0.34668,0.294537
2.346875,3.825075,3.626029,3.174492,0.362315,0.382685,0.326442
2.353125,4.049534,3.619794,3.437248,0.404338,0.419444,0.36045
2.359375,4.414197,4.0170960000000004,3.643597,0.449748,0.458399,0.397063
2.365625,4.69423,4.088526,3.908634,0.498875,0.49996,0.436322
2.371875,4.971254,4.225695,4.206176,0.551283,0.542817,0.47873
2.378125,5.434107,4.279894,4.397571,0.608002,0.586891,0.523928
2.384375,5.579023,4.487963,4.549429,0.668346,0.632566,0.571177
2.390625,5.813371,4.935671,4.746861,0.731097,0.681918,0.620529
2.396875,6.109539,4.940041,4.732027,0.797116,0.733902,0.671111
2.403125,6.054097,4.974219,4.901744,0.864814,0.786362,0.722791
2.409375,6.371736,4.968289,5.314313,0.934338,0.839246,0.777883
2.415625,6.594517,5.16223,5.126198,1.007261,0.893412,0.83447
2.421875,6.618872,5.501398,5.368566,1.081957,0.950727,0.891653
2.428125,6.719511,5.43648,5.596329,1.157751,1.009814,0.951706
2.434375,7.086987,5.50822,5.522091,1.236613,1.069245,1.012909
2.440625,7.370179,5.579154,5.760907,1.319616,1.129761,1.075343
2.446875,7.204537,5.704608,5.945024,1.403716,1.191666,1.140449
2.453125,7.411275,5.723432,5.954893,1.488491,1.254682,1.20697
2.459375,7.192595,5.834834,5.934058,1.573623,1.318743,1.273769
2.465625,7.21022,5.521066,5.845603,1.658015,1.381997,1.34029
2.471875,7.388884,5.554453,5.985774,1.743994,1.444007,1.407446
2.478125,7.32714,5.580399,6.082826,1.831097,1.506666,1.476295
2.484375,7.010862,5.776317,5.96021,1.916388,1.570899,1.545343
2.490625,7.211848,5.645229,5.909727,2.001427,1.635819,1.613742
2.496875,7.019889,5.586978,6.135343,2.086943,1.699986,1.683504
