time_ps,T_K,PE_eV_atom,P_GPa
6.320000000000000284e+01,3.583059046000000194e+02,-4.891342109895833623e+00,-9.643164500833334429e-02
6.325000000000000000e+01,3.682690928800000165e+02,-4.892163277395833454e+00,-1.934199935033333040e-01
6.330000000000000426e+01,3.411910468500000206e+02,-4.890126325989583300e+00,-5.159398463999999990e-02
6.335000000000000142e+01,3.355551299900000117e+02,-4.891782813125000295e+00,-2.362624688799999928e-01
6.340000000000000568e+01,3.392316678000000252e+02,-4.895049767864583679e+00,8.778487294666672755e-03
6.345000000000000284e+01,3.321556706100000156e+02,-4.896124459322916955e+00,-3.942810617833332754e-01
6.350000000000000000e+01,3.144579317800000240e+02,-4.893994184791666591e+00,-1.313762878356666552e-01
6.355000000000000426e+01,3.382687985599999934e+02,-4.896427506614583258e+00,-3.139731992899999491e-01
6.360000000000000142e+01,3.363736535300000128e+02,-4.895052338281249860e+00,-1.630015954333333406e-01
6.365000000000000568e+01,3.306686389600000098e+02,-4.892477671302082776e+00,-3.992717614010000138e-01
6.370000000000000284e+01,3.540477724200000011e+02,-4.893318827760416490e+00,-1.568433314133333423e-01
6.375000000000000000e+01,3.481135823299999856e+02,-4.891137005625000533e+00,6.122474622666665423e-02
6.380000000000000426e+01,3.784262064600000031e+02,-4.894674829374999980e+00,-1.029360932006666701e-01
6.385000000000000142e+01,3.543102363200000013e+02,-4.892565584427083003e+00,-1.450246938200000224e-01
6.390000000000000568e+01,3.234542526100000259e+02,-4.890427420156250093e+00,2.580534866966667160e-02
6.395000000000000284e+01,3.130539742199999864e+02,-4.891268642031250558e+00,-6.306619332100001085e-02
6.400000000000000000e+01,3.338810671100000036e+02,-4.896108773385416946e+00,-4.782546963133332274e-01
6.404999999999999716e+01,3.166413023499999895e+02,-4.895968999895833562e+00,-4.067848528836666699e-01
6.410000000000000853e+01,3.033037062999999876e+02,-4.895298015677083114e+00,-2.563370884933332053e-02
6.415000000000000568e+01,3.244962547700000073e+02,-4.897277003750000191e+00,-3.669380592214666614e-01
6.420000000000000284e+01,3.747854505099999756e+02,-4.899969411666666552e+00,-1.890480035970000250e-01
6.425000000000000000e+01,3.616331425199999785e+02,-4.894947351770833066e+00,-5.039245842766666428e-01
6.429999999999999716e+01,3.434499883400000044e+02,-4.891495514895833452e+00,-2.373461098566666816e-01
6.435000000000000853e+01,3.581579822499999750e+02,-4.893380079895833568e+00,-3.421081662833333481e-01
6.440000000000000568e+01,3.453629687100000183e+02,-4.892686288854166676e+00,1.304144920093333326e-01
6.445000000000000284e+01,3.105575340299999993e+02,-4.889977263802083307e+00,-4.844111738999999361e-01
6.450000000000000000e+01,3.257511814200000231e+02,-4.893016816406249525e+00,-2.274322290133333480e-01
6.454999999999999716e+01,3.429036461499999859e+02,-4.895636520052083718e+00,-4.187968423912000193e-01
6.460000000000000853e+01,3.427587651399999800e+02,-4.896572948802083047e+00,1.048798704793333370e-01
6.465000000000000568e+01,3.178027340900000013e+02,-4.894818309999999784e+00,-3.476178843700000187e-01
6.470000000000000284e+01,3.404187622200000192e+02,-4.897994997604166123e+00,-4.118649750233332463e-01
6.475000000000000000e+01,3.245600779499999931e+02,-4.895143294114583377e+00,-1.803104825933333488e-01
6.479999999999999716e+01,3.356955171299999847e+02,-4.894680709270833319e+00,-2.565211342410000372e-01
6.485000000000000853e+01,3.457465430899999888e+02,-4.893708506197916641e+00,-1.197715598266666653e-01
6.490000000000000568e+01,3.723574464600000056e+02,-4.895177549895833202e+00,-9.487917419100000416e-02
6.495000000000000284e+01,3.414021370500000216e+02,-4.890633690364583508e+00,-3.140271828900000339e-01
6.500000000000000000e+01,3.412317322000000104e+02,-4.890532930104166454e+00,1.021611730796666700e-01
6.504999999999999716e+01,3.784215133100000230e+02,-4.896296205781250244e+00,-2.719587338186666980e-01
6.510000000000000853e+01,3.164228034999999863e+02,-4.893168965520833247e+00,2.812764405443333726e-01
6.515000000000000568e+01,3.182376190699999938e+02,-4.896498052552083813e+00,-3.820188956699999694e-01
6.520000000000000284e+01,3.377753743700000086e+02,-4.899445336041666543e+00,1.049827360766666801e-01
6.525000000000000000e+01,3.070350071400000047e+02,-4.895225806718749517e+00,-4.951490931999999456e-01
6.529999999999999716e+01,3.369106957199999783e+02,-4.896991366197917195e+00,-2.156907631400000191e-01
6.535000000000000853e+01,3.322349744399999736e+02,-4.893548889010416403e+00,1.049509303737333338e-01
6.540000000000000568e+01,3.403698971399999778e+02,-4.892759958802083808e+00,-2.649039100333333008e-01
6.545000000000000284e+01,3.571118781700000113e+02,-4.894021907031249619e+00,6.467350771333334192e-02
6.550000000000000000e+01,3.598490429999999947e+02,-4.895393239427083820e+00,-2.119828396630000222e-01
6.554999999999999716e+01,3.442339577299999860e+02,-4.895056884791666896e+00,-4.334104797299999645e-01
6.560000000000000853e+01,3.452667269199999964e+02,-4.896374849687499697e+00,-1.379810994509999833e-01
6.565000000000000568e+01,3.181468694499999970e+02,-4.893372030312499454e+00,-5.489782944033333445e-01
6.570000000000000284e+01,3.425537272899999834e+02,-4.895915214999999598e+00,6.698126435200001116e-02
6.575000000000000000e+01,3.415478909400000020e+02,-4.895125990624999979e+00,-5.268734269266667214e-01
6.579999999999999716e+01,3.464866105199999993e+02,-4.895277879322916803e+00,-1.430939607333333308e-01
6.585000000000000853e+01,3.311983331600000042e+02,-4.893534928385416372e+00,-6.244996521833332676e-02
6.590000000000000568e+01,3.258617489100000171e+02,-4.893275962916666444e+00,-1.353824351150000049e-01
6.595000000000000284e+01,3.329150970900000175e+02,-4.894368423072916308e+00,-2.822231818000000073e-02
6.600000000000000000e+01,3.176716376800000035e+02,-4.892598879479166385e+00,-1.046414622469999944e-01
6.604999999999999716e+01,3.484761714699999970e+02,-4.895365975104167156e+00,-1.209548121581999897e-01
6.610000000000000853e+01,3.482779978300000039e+02,-4.893684590468749818e+00,-2.084308707879667100e-01
6.615000000000000568e+01,3.753340352600000074e+02,-4.895788120625000239e+00,-3.850860332166666095e-02
6.620000000000000284e+01,3.469944886900000256e+02,-4.892210394843750088e+00,-1.930152892433333323e-01
6.625000000000000000e+01,3.576721255300000166e+02,-4.895851178750000088e+00,4.753726596800000176e-02
6.629999999999999716e+01,3.205310184499999764e+02,-4.895302288906250077e+00,-5.684300235199999385e-01
6.635000000000000853e+01,2.954871405700000082e+02,-4.893868975885417250e+00,1.014677313599000041e-01
6.640000000000000568e+01,3.419591469900000220e+02,-4.899800492135416796e+00,-2.257757986210000289e-01
6.645000000000000284e+01,3.390157337900000130e+02,-4.898916633020832911e+00,-1.652109696933333483e-01
6.650000000000000000e+01,3.243416870899999935e+02,-4.895592868854167001e+00,-2.789647473633333763e-01
6.654999999999999716e+01,3.224137210600000003e+02,-4.892716462552082923e+00,-1.092932139590000046e-01
6.660000000000000853e+01,3.100029255599999942e+02,-4.888825305468750493e+00,1.376855510990000198e-01
6.665000000000000568e+01,3.564305191199999854e+02,-4.893443481145832941e+00,-2.102151222233333561e-01
6.670000000000000284e+01,3.715471290599999747e+02,-4.895157349895833399e+00,1.804521499333337385e-03
6.675000000000000000e+01,3.424213396999999759e+02,-4.892234432656249687e+00,-3.720720108066666310e-01
6.679999999999999716e+01,3.543099321000000259e+02,-4.895200424114583448e+00,-2.184024113006667045e-01
6.685000000000000853e+01,3.430272337000000107e+02,-4.896506582552083486e+00,-2.966542356933333235e-01
6.690000000000000568e+01,3.384147452099999782e+02,-4.898054285885416803e+00,-1.709116196919999719e-01
6.695000000000000284e+01,3.347979232600000046e+02,-4.898777061718750048e+00,-8.509019808566666010e-02
6.700000000000000000e+01,3.124066123999999718e+02,-4.896412444218749549e+00,2.236921184133333282e-02
6.704999999999999716e+01,3.089348006700000155e+02,-4.895641251302083496e+00,-2.964308802299999712e-01
6.710000000000000853e+01,3.072757480600000122e+02,-4.894200588281250042e+00,-1.340532634066666784e-01
6.715000000000000568e+01,3.091591838599999846e+02,-4.892459183541666867e+00,-4.702895790933332987e-01
6.720000000000000284e+01,3.420551499399999784e+02,-4.894294775364583572e+00,7.323511114333332295e-02
6.725000000000000000e+01,3.760575617900000225e+02,-4.896941616145833898e+00,-2.444095342800000140e-02
6.729999999999999716e+01,3.516072205199999985e+02,-4.894168742968750152e+00,-3.085143378866666564e-01
6.735000000000000853e+01,3.358970456999999783e+02,-4.893115183281250502e+00,-4.473984153333336773e-03
6.740000000000000568e+01,3.330675527299999885e+02,-4.893340531614582822e+00,-2.983819510550000387e-01
