lag_ps,Li_MSD_A2
4.800000000000000000e+01,4.547247289044979546e+00
4.810000000000000142e+01,4.556007959044725553e+00
4.820000000000000284e+01,4.562976649276030194e+00
4.830000000000000426e+01,4.567114628154212319e+00
4.840000000000000568e+01,4.571756134307205066e+00
4.850000000000000000e+01,4.576724665337694731e+00
4.860000000000000142e+01,4.581973265611383184e+00
4.870000000000000284e+01,4.586675830078282168e+00
4.880000000000000426e+01,4.591206595943693181e+00
4.890000000000000568e+01,4.596103235303104384e+00
4.900000000000000000e+01,4.599744464794584431e+00
4.910000000000000142e+01,4.605568857078325529e+00
4.920000000000000284e+01,4.609550277651258909e+00
4.930000000000000426e+01,4.612954367012476631e+00
4.940000000000000568e+01,4.619569552778289179e+00
4.950000000000000000e+01,4.626836199910342451e+00
4.960000000000000142e+01,4.633700123719010300e+00
4.970000000000000284e+01,4.643121724796754002e+00
4.980000000000000426e+01,4.647838566483932787e+00
4.990000000000000568e+01,4.651311393900530611e+00
5.000000000000000000e+01,4.655227324622033258e+00
5.010000000000000142e+01,4.660726565987947545e+00
5.020000000000000284e+01,4.667038015375534421e+00
5.030000000000000426e+01,4.673851437052110036e+00
5.040000000000000568e+01,4.677683838144314876e+00
5.050000000000000000e+01,4.683294812429111609e+00
5.060000000000000142e+01,4.688398572580058321e+00
5.070000000000000284e+01,4.694672568096430076e+00
5.080000000000000426e+01,4.698966730867293329e+00
5.090000000000000568e+01,4.704324091679477959e+00
5.100000000000000000e+01,4.708864295866797889e+00
5.110000000000000142e+01,4.715613775086199944e+00
5.120000000000000284e+01,4.723490082563039039e+00
5.130000000000000426e+01,4.730392085769193677e+00
5.140000000000000568e+01,4.733608531696333444e+00
5.150000000000000000e+01,4.739534970369587263e+00
5.160000000000000142e+01,4.746313470991508687e+00
5.170000000000000284e+01,4.752236400085155132e+00
5.180000000000000426e+01,4.758681562899277573e+00
5.190000000000000568e+01,4.766562973744362885e+00
5.200000000000000000e+01,4.771783431066229042e+00
5.210000000000000142e+01,4.779148753375211278e+00
5.220000000000000284e+01,4.783895493545999855e+00
5.230000000000000426e+01,4.791100678854013140e+00
5.240000000000000568e+01,4.798623354717509670e+00
5.250000000000000000e+01,4.803224276652803937e+00
5.260000000000000142e+01,4.808661874201956010e+00
5.270000000000000284e+01,4.812151183763115903e+00
5.280000000000000426e+01,4.820612937241068430e+00
5.290000000000000568e+01,4.828938101610861899e+00
5.300000000000000000e+01,4.833861280795025195e+00
5.310000000000000142e+01,4.842040925258424444e+00
5.320000000000000284e+01,4.849043861035190695e+00
5.330000000000000426e+01,4.852609881774996303e+00
5.340000000000000568e+01,4.856833205063241898e+00
5.350000000000000000e+01,4.860126691146448685e+00
5.360000000000000142e+01,4.864249394871015042e+00
5.370000000000000284e+01,4.869527674069509260e+00
5.380000000000000426e+01,4.874933307369833990e+00
5.390000000000000568e+01,4.880600775091639143e+00
5.400000000000000000e+01,4.885690430952699614e+00
5.410000000000000142e+01,4.889692380334512478e+00
5.420000000000000284e+01,4.896587693492349125e+00
5.430000000000000426e+01,4.904234038484958091e+00
5.440000000000000568e+01,4.911237875489336879e+00
5.450000000000000000e+01,4.917724357759683862e+00
5.460000000000000142e+01,4.923118569814016077e+00
5.470000000000000284e+01,4.928258042790227833e+00
5.480000000000000426e+01,4.930422237037657140e+00
5.490000000000000568e+01,4.934137045344306749e+00
5.500000000000000000e+01,4.936555328526804232e+00
5.510000000000000142e+01,4.941112037133165380e+00
5.520000000000000284e+01,4.943304071717159687e+00
5.530000000000000426e+01,4.949160556717479231e+00
5.540000000000000568e+01,4.956774484196278863e+00
5.550000000000000000e+01,4.964061977905794620e+00
5.560000000000000142e+01,4.972874033081796874e+00
5.570000000000000284e+01,4.979491323153115268e+00
5.580000000000000426e+01,4.987287903384651777e+00
5.590000000000000568e+01,4.994129912000535576e+00
5.600000000000000000e+01,5.000320556505451819e+00
5.610000000000000142e+01,5.005179285255954902e+00
5.620000000000000284e+01,5.008278652059138025e+00
5.630000000000000426e+01,5.014153618179657990e+00
5.640000000000000568e+01,5.020132578101692111e+00
5.650000000000000000e+01,5.025476457710644773e+00
5.660000000000000142e+01,5.031261288881653471e+00
5.670000000000000284e+01,5.036449856010032811e+00
5.680000000000000426e+01,5.045532357780754040e+00
5.690000000000000568e+01,5.053059058011577953e+00
5.700000000000000000e+01,5.060779671794953138e+00
5.710000000000000142e+01,5.066894438948931878e+00
5.720000000000000284e+01,5.071104574458095371e+00
5.730000000000000426e+01,5.076904479630385936e+00
5.740000000000000568e+01,5.082558221566434220e+00
5.750000000000000000e+01,5.086224078172919327e+00
5.760000000000000142e+01,5.089383179807151159e+00
5.770000000000000284e+01,5.092217707829991724e+00
5.780000000000000426e+01,5.096533655773019866e+00
5.790000000000000568e+01,5.101868494007889332e+00
