time_ps,T_K,P_GPa,PE_eV_atom,rho_g_cm3,volume_A3
1.381500000000000057e+02,3.082945032200000242e+02,-3.228482952366666936e-01,-5.478224524999999900e+00,1.850818077889063940e+00,8.268291261363938247e+03
1.382000000000000171e+02,3.303533582599999932e+02,-6.987767297633333541e-02,-5.477958123161764448e+00,1.872223590108121005e+00,8.173758209563417040e+03
1.382500000000000000e+02,3.315527343300000211e+02,1.194143019466666483e-01,-5.476344939705882098e+00,1.898817290976003713e+00,8.059281434033424375e+03
1.383000000000000114e+02,3.301987083800000278e+02,8.849589117366667146e-02,-5.475802423897058624e+00,1.919700648044430524e+00,7.971608987772954606e+03
1.383499999999999943e+02,3.136779483000000255e+02,1.389931010399999833e-01,-5.474544668382352874e+00,1.927219732742761149e+00,7.940507602631088048e+03
1.384000000000000057e+02,3.180429066699999794e+02,-9.311156508633333662e-02,-5.476405498529411275e+00,1.918037504537752236e+00,7.978521224731005532e+03
1.384500000000000171e+02,3.265017351600000097e+02,-1.843946961999999579e-01,-5.479511920955881799e+00,1.895787382117716691e+00,8.072162038914932054e+03
1.385000000000000000e+02,2.970840377800000169e+02,-3.436631632826666061e-01,-5.477651842279411376e+00,1.873551814483290334e+00,8.167963555363433443e+03
1.385500000000000114e+02,3.254558503800000153e+02,-5.872407047103333361e-02,-5.482079428308823665e+00,1.869473929820726577e+00,8.185780339419892698e+03
1.385999999999999943e+02,3.015996570099999872e+02,-1.734715386087333222e-01,-5.479385650735293822e+00,1.874616716698519037e+00,8.163323629555382468e+03
1.386500000000000057e+02,3.025577203099999792e+02,-6.407387790866667099e-02,-5.478846854411764333e+00,1.891083116149217203e+00,8.092242381681254301e+03
1.387000000000000171e+02,3.118077028299999824e+02,1.269676033100000101e-01,-5.478644304411765198e+00,1.904585611688058622e+00,8.034872701900342690e+03
1.387500000000000000e+02,3.307391026600000146e+02,-4.139409924999997749e-03,-5.480236975735294003e+00,1.915334362102022459e+00,7.989781441079482647e+03
1.388000000000000114e+02,3.237205654399999730e+02,1.322057667866667063e-01,-5.478910792279411801e+00,1.924421912836054460e+00,7.952051905931634792e+03
1.388499999999999943e+02,3.270166922099999738e+02,1.176139439743333348e-01,-5.479341106249999704e+00,1.920810400570261756e+00,7.967003372764574124e+03
1.389000000000000057e+02,2.923659471000000281e+02,1.338035244690000125e-01,-5.474652054779411969e+00,1.911644212579398650e+00,8.005204545429473001e+03
1.389500000000000171e+02,3.264841315900000041e+02,1.134651675000000748e-02,-5.477782843750000019e+00,1.906143172496535199e+00,8.028307191501044144e+03
1.390000000000000000e+02,3.275350436100000024e+02,-1.730948245516666928e-01,-5.476783972794117439e+00,1.907851550101974825e+00,8.021118277764639060e+03
1.390500000000000114e+02,3.333139671000000135e+02,2.517444000000000348e-01,-5.476806825000000600e+00,1.914405948992243589e+00,7.993656177176114397e+03
1.390999999999999943e+02,3.314387944800000128e+02,1.189313803766665900e-02,-5.477042673897059011e+00,1.910865937061335007e+00,8.008464980708559779e+03
1.391500000000000057e+02,3.169668777599999885e+02,7.007388056333330173e-03,-5.478012004044117589e+00,1.899176006734652811e+00,8.057759199525656186e+03
1.392000000000000171e+02,3.011596941299999912e+02,-4.882328741133332844e-02,-5.478828963602941471e+00,1.882867438173433161e+00,8.127551961188550194e+03
1.392500000000000000e+02,3.060391705000000115e+02,-7.390339741699999965e-02,-5.480281987867646976e+00,1.873635976398587033e+00,8.167596658343119998e+03
1.393000000000000114e+02,2.864036350999999740e+02,9.027680664850001868e-02,-5.477699261764705341e+00,1.875150654316380505e+00,8.160999173350989622e+03
1.393499999999999943e+02,3.160688330899999983e+02,-7.830727864999997845e-03,-5.480236118382353361e+00,1.876672297207492068e+00,8.154382074353485223e+03
1.394000000000000057e+02,3.148409256499999742e+02,8.026758425033334032e-02,-5.478582498529411815e+00,1.875378001764974822e+00,8.160009835554398705e+03
1.394500000000000171e+02,3.482403336699999841e+02,-1.472620835700000352e-02,-5.481501088602941607e+00,1.868199090936791373e+00,8.191366227520722532e+03
1.395000000000000000e+02,3.339196291800000154e+02,7.257166559963333652e-02,-5.479116926838235813e+00,1.864346678811813485e+00,8.208292542209763269e+03
1.395500000000000114e+02,3.223708651900000177e+02,-1.516105394287999841e-01,-5.477422505514705442e+00,1.864015935433350757e+00,8.209748988131288570e+03
1.395999999999999943e+02,3.184726691800000253e+02,4.992272211233333978e-02,-5.476864655882352828e+00,1.873002901860565839e+00,8.170357304082690462e+03
1.396500000000000057e+02,3.208442872499999794e+02,1.221822316899999900e-01,-5.477106597058823745e+00,1.880211229213928581e+00,8.139033903218634805e+03
1.397000000000000171e+02,3.074630507599999873e+02,-2.401558617966667031e-01,-5.475175504044117680e+00,1.880124722807037907e+00,8.139408388256774742e+03
1.397500000000000000e+02,3.024907989999999813e+02,3.065767774676666502e-01,-5.474554101102941495e+00,1.883856059026217222e+00,8.123286737573180289e+03
1.398000000000000114e+02,3.248245802499999968e+02,-8.677727113600001985e-02,-5.477384685661764507e+00,1.875318268790289178e+00,8.160269749654876250e+03
1.398499999999999943e+02,3.345456921499999794e+02,-3.502571795633333679e-02,-5.479212742279411685e+00,1.870030069253266314e+00,8.183345921221110984e+03
1.399000000000000057e+02,3.102773841900000207e+02,-2.805962554066666614e-01,-5.478951670220588710e+00,1.868647433583007222e+00,8.189400881493126690e+03
1.399500000000000171e+02,2.915083139000000187e+02,2.999760097000001100e-03,-5.478808974999999748e+00,1.875510556706651677e+00,8.159433112792712564e+03
1.400000000000000000e+02,3.072532204899999897e+02,-2.137544596633333127e-01,-5.481476144117646498e+00,1.876799741626530960e+00,8.153828349593704843e+03
1.400500000000000114e+02,3.141367282499999760e+02,-1.602176474866666700e-01,-5.482414009558823409e+00,1.881735028941375676e+00,8.132443040290188947e+03
1.400999999999999943e+02,2.957793818399999850e+02,5.594941951466667063e-02,-5.479527292279411377e+00,1.895829411191701341e+00,8.071983085316286633e+03
1.401500000000000057e+02,3.265294584800000166e+02,-1.093628707333332839e-02,-5.481341001470588559e+00,1.910455498832140275e+00,8.010185502430871566e+03
1.402000000000000171e+02,3.287653462000000104e+02,1.859225032400000088e-01,-5.478761800367647261e+00,1.920068604691019365e+00,7.970081330634094229e+03
1.402500000000000000e+02,3.154398017899999900e+02,1.526484138160000004e-01,-5.475864260294117436e+00,1.918261713742025476e+00,7.977588683627641331e+03
1.403000000000000114e+02,3.225606607099999792e+02,1.104123978046666621e-01,-5.476538083088235531e+00,1.907759368125881094e+00,8.021505854177932633e+03
1.403499999999999943e+02,3.329931366299999809e+02,-2.060420803570000015e-01,-5.477839301838235642e+00,1.890153776834643251e+00,8.096221126204862230e+03
1.404000000000000057e+02,3.328328786700000137e+02,-1.430499662453333376e-01,-5.478357030514706238e+00,1.881110820272480444e+00,8.135141627417719974e+03
1.404500000000000171e+02,3.288222779700000160e+02,2.104037937333332400e-02,-5.479004749999999646e+00,1.874431950421404869e+00,8.164128303694431452e+03
1.405000000000000000e+02,3.195636220100000173e+02,-2.562522921566666723e-01,-5.479076363602940702e+00,1.874382472563493662e+00,8.164343811247501435e+03
1.405500000000000114e+02,3.056048819900000240e+02,4.323903481666666743e-02,-5.478787655882352503e+00,1.891629466769274570e+00,8.089905136612621391e+03
1.405999999999999943e+02,2.993620331399999941e+02,-2.685045416899999871e-01,-5.479739330514705742e+00,1.906792870683188701e+00,8.025571720488743267e+03
1.406500000000000057e+02,2.923140781700000161e+02,2.091618854980999975e-01,-5.480560051838234692e+00,1.929838958084602929e+00,7.929730548591023762e+03
1.407000000000000171e+02,2.826151038400000175e+02,1.728913366216666692e-01,-5.481021992279411670e+00,1.943352727027880533e+00,7.874588450645686862e+03
1.407500000000000000e+02,2.886534870400000159e+02,2.605183340566666339e-01,-5.482477483088235459e+00,1.949631122252513782e+00,7.849229921044781804e+03
1.408000000000000114e+02,3.009566076199999998e+02,3.074952298199999934e-01,-5.482896835294117643e+00,1.940926486761368253e+00,7.884432019534815481e+03
1.408499999999999943e+02,2.970526349599999776e+02,-3.422046901299999333e-02,-5.479665133088235329e+00,1.914604274734426514e+00,7.992828148212106498e+03
1.409000000000000057e+02,3.023839250600000241e+02,-3.886243436633333298e-02,-5.477270615808823351e+00,1.897785180095682200e+00,8.063664475982997828e+03
1.409500000000000171e+02,3.268584883500000160e+02,-3.724991465066666146e-02,-5.478556134926471088e+00,1.889438257685841283e+00,8.099287117498924999e+03
1.410000000000000000e+02,3.040361505700000180e+02,-1.382200414423333246e-01,-5.474471381617647125e+00,1.890447438587286477e+00,8.094963460724628021e+03
1.410500000000000114e+02,3.397056865700000117e+02,1.145926640630000048e-01,-5.478072057720588361e+00,1.903776866885312558e+00,8.038286001878622301e+03
1.410999999999999943e+02,3.232151040400000284e+02,-3.923945028199999491e-02,-5.477168340808823643e+00,1.920707080218694296e+00,7.967431940763251077e+03
1.411500000000000057e+02,3.358826967800000034e+02,8.888761366666668440e-02,-5.479975078676470268e+00,1.941528347315635061e+00,7.881987899348820065e+03
1.412000000000000171e+02,3.137312906099999736e+02,1.988309311874000007e-01,-5.478873765073529079e+00,1.947576449839283796e+00,7.857510775018550703e+03
1.412500000000000000e+02,3.180834969800000067e+02,-1.303151799676666722e-01,-5.480461582352941008e+00,1.941689070753435109e+00,7.881335467293160946e+03
1.413000000000000114e+02,3.224524034400000119e+02,-8.670848010666666605e-02,-5.481622909191176340e+00,1.934838074929019269e+00,7.909242193482238690e+03
1.413499999999999943e+02,3.128317866200000026e+02,1.187601472810000634e-02,-5.480968429411764653e+00,1.927322841417372201e+00,7.940082798235554947e+03
1.414000000000000057e+02,3.088301054699999781e+02,2.513194857630000056e-01,-5.480134280514706191e+00,1.915509194939995385e+00,7.989052195734267116e+03
1.414500000000000171e+02,3.055275750499999958e+02,7.557471929799999821e-02,-5.478773902573529142e+00,1.902422737780317563e+00,8.044007588786334054e+03
1.415000000000000000e+02,3.254584300399999961e+02,-5.877653245933334158e-02,-5.480146964338235449e+00,1.890634763084291237e+00,8.094161410012263332e+03
1.415500000000000114e+02,3.109315055199999733e+02,1.438209125769999985e-01,-5.477085163235294374e+00,1.888523162339759143e+00,8.103211676167627957e+03
1.415999999999999943e+02,3.489858568299999888e+02,-1.795338007079999854e-01,-5.480836580514705680e+00,1.888206787506574447e+00,8.104569394114237184e+03
1.416500000000000057e+02,3.401713232800000242e+02,8.456821248599999397e-02,-5.479533583823529952e+00,1.893262697474807688e+00,8.082926347302724025e+03
1.417000000000000171e+02,3.283695340099999953e+02,2.830034619999999279e-02,-5.478387277941176414e+00,1.887743779642756081e+00,8.106557205915183658e+03
1.417500000000000000e+02,3.140945469200000275e+02,-2.111668793200000005e-02,-5.476582260661764678e+00,1.876726632230256264e+00,8.154145988538944948e+03
1.418000000000000114e+02,3.144517464699999891e+02,-1.221573392833333188e-01,-5.476469254411764354e+00,1.868165067378732225e+00,8.191515411032015436e+03
1.418499999999999943e+02,3.128924800799999844e+02,-1.420971130880000211e-01,-5.476355361029412450e+00,1.862777360590183839e+00,8.215207712711338900e+03
1.419000000000000057e+02,3.222283073099999910e+02,7.581601557466666197e-02,-5.477445720588235645e+00,1.862212815035862334e+00,8.217698222364473622e+03
1.419500000000000171e+02,3.302716184099999737e+02,-2.696417545600000021e-01,-5.478698715808824282e+00,1.860654636859826461e+00,8.224580014274522910e+03
1.420000000000000000e+02,3.076548538399999870e+02,-2.213593010799999941e-02,-5.476492863970587877e+00,1.867992392244258504e+00,8.192272625585466812e+03
1.420500000000000114e+02,3.103847762600000237e+02,-1.050338183130000019e-01,-5.477340440073529493e+00,1.871677936358568051e+00,8.176141120495020004e+03
1.420999999999999943e+02,3.189601445900000272e+02,4.000048429566666619e-01,-5.478547745955882675e+00,1.885189123656691335e+00,8.117542557269373901e+03
1.421500000000000057e+02,3.274423497700000212e+02,-2.122815947683333315e-01,-5.479950305514705633e+00,1.882859423401389343e+00,8.127586557757701485e+03
1.422000000000000171e+02,3.132761775600000078e+02,1.670750236519999987e-01,-5.478881030882353009e+00,1.890782691390275660e+00,8.093528150785172329e+03
1.422500000000000000e+02,3.168309179500000141e+02,-1.124845755229999938e-01,-5.480088953308823285e+00,1.891876145168760237e+00,8.088850308125996889e+03
1.423000000000000114e+02,3.079811078100000259e+02,2.057727178466667028e-01,-5.479544045955882403e+00,1.898026259352180833e+00,8.062640263474374478e+03
1.423499999999999943e+02,3.001598913000000266e+02,-1.712489431026666953e-01,-5.478515797794117681e+00,1.899523131288876510e+00,8.056286700442015899e+03
1.424000000000000057e+02,3.094146049500000117e+02,2.059555055316666661e-01,-5.478774627573529621e+00,1.900346990928446278e+00,8.052794049105717022e+03
1.424500000000000171e+02,3.264119530899999972e+02,-1.025707713333314370e-04,-5.478882101838235208e+00,1.888393451902411924e+00,8.103768271579126122e+03
1.425000000000000000e+02,3.522430781499999739e+02,1.320420419093333297e-01,-5.480341744485293987e+00,1.882405212617037860e+00,8.129547685702174022e+03
1.425500000000000114e+02,3.352869225000000029e+02,2.114636290999999668e-01,-5.478007646691176014e+00,1.880543345985600245e+00,8.137596494360054749e+03
1.425999999999999943e+02,3.056539519099999893e+02,8.289673285399999647e-02,-5.475134798529412095e+00,1.875965517963180229e+00,8.157454277944198111e+03
1.426500000000000057e+02,3.360339459400000237e+02,-1.010021777983333285e-01,-5.479468233088234719e+00,1.866152362932521624e+00,8.200350219923546319e+03
1.427000000000000171e+02,2.999415695299999811e+02,1.476581133309999849e-01,-5.476045568014705545e+00,1.866651470290902948e+00,8.198157601107870505e+03
1.427500000000000000e+02,2.966034136700000090e+02,-1.339659650923333278e-01,-5.478274929411764305e+00,1.863502919807606295e+00,8.212009102386857194e+03
1.428000000000000114e+02,2.836251603399999794e+02,1.094455490353333366e-01,-5.478267723529411271e+00,1.864813541098464311e+00,8.206237568808241122e+03
1.428499999999999943e+02,2.898533541599999808e+02,-1.503219084826666607e-01,-5.478774326102941572e+00,1.864788294185457440e+00,8.206348671053283397e+03
1.429000000000000057e+02,3.187417728300000022e+02,-9.899581392676666536e-02,-5.480742421323529179e+00,1.875376289540132246e+00,8.160017285670747697e+03
1.429500000000000171e+02,3.355737652199999843e+02,8.321746441333333077e-02,-5.480719434558823266e+00,1.894321433201261895e+00,8.078408801996948569e+03
1.430000000000000000e+02,3.464882842399999845e+02,2.320315057340000264e-01,-5.481784621323529727e+00,1.920344801321025363e+00,7.968935021074019460e+03
1.430500000000000114e+02,3.126112255499999719e+02,2.941172866733333113e-01,-5.477538300367647217e+00,1.936323623536315264e+00,7.903174218283012124e+03
1.430999999999999943e+02,3.277927377400000069e+02,1.173021341543333401e-01,-5.479722915441176845e+00,1.938999721558288813e+00,7.892266703105103261e+03
1.431500000000000057e+02,3.219883613900000228e+02,4.876463200033333556e-01,-5.479567265441176893e+00,1.938537540032298612e+00,7.894148358627906418e+03
1.432000000000000171e+02,3.193769575100000111e+02,3.311273040833332959e-01,-5.479905822426470507e+00,1.921178400469913283e+00,7.965477300828212719e+03
1.432500000000000000e+02,3.206394428199999993e+02,-1.227732056870000088e-01,-5.480667069117647117e+00,1.892241212397146821e+00,8.087289738499103805e+03
1.433000000000000114e+02,3.001601483700000017e+02,-3.928354502599999964e-01,-5.477317763970588338e+00,1.868148617371592213e+00,8.191587541528350812e+03
1.433499999999999943e+02,3.282125726799999939e+02,-1.001534206190000109e-01,-5.479910722426470926e+00,1.862260795552298731e+00,8.217486496162875483e+03
1.434000000000000057e+02,3.218019636299999888e+02,5.757304411066666017e-02,-5.478260722426470331e+00,1.862826525969502933e+00,8.214990889621400129e+03
1.434500000000000171e+02,3.304747437999999988e+02,-1.260573546799999799e-02,-5.478672281985294212e+00,1.870160447680926152e+00,8.182775418419852031e+03
1.435000000000000000e+02,3.112779471399999807e+02,-8.787977281666665974e-02,-5.475714570220588051e+00,1.874532958540766403e+00,8.163688384384170604e+03
1.435500000000000114e+02,3.123151988100000267e+02,2.911730966533332965e-01,-5.475185720588235938e+00,1.874234037709977096e+00,8.164990407752152350e+03
1.435999999999999943e+02,3.306244420200000036e+02,-3.286075485923333206e-01,-5.477196384191176826e+00,1.855164594242517673e+00,8.248919253460073378e+03
1.436500000000000057e+02,3.320125604799999905e+02,-2.806490222800000003e-02,-5.477190055882353192e+00,1.846380756682738822e+00,8.288162062129886181e+03
1.437000000000000171e+02,3.374617650399999889e+02,-2.290132616866666637e-01,-5.479041992647059267e+00,1.841073998976542114e+00,8.312052067592929234e+03
1.437500000000000000e+02,3.076913038000000142e+02,1.997273168353333184e-01,-5.477569599264705325e+00,1.851091810025275342e+00,8.267068579151455197e+03
1.438000000000000114e+02,2.887686089599999946e+02,-8.792878684166666181e-02,-5.476665645955883122e+00,1.857992513363008857e+00,8.236364156325680597e+03
1.438499999999999943e+02,2.998577489599999808e+02,-2.243027851300000153e-02,-5.477946306617647032e+00,1.864768806610573426e+00,8.206434430657200210e+03
1.439000000000000057e+02,3.108233738299999800e+02,-2.586788550833333741e-02,-5.477900027573529229e+00,1.871412979705742385e+00,8.177298707306594224e+03
1.439500000000000171e+02,3.121072974300000169e+02,-4.299958556966667483e-02,-5.475844893014705228e+00,1.882098848268889180e+00,8.130870997482405073e+03
1.440000000000000000e+02,3.189447646400000167e+02,-1.146852550663666759e-01,-5.474434634926470977e+00,1.892973708135579081e+00,8.084160320883075656e+03
1.440500000000000114e+02,3.452968412800000237e+02,2.246868141300000232e-01,-5.477148919485294698e+00,1.908420225642823764e+00,8.018728126102268106e+03
1.440999999999999943e+02,3.360905162299999915e+02,9.581101813066666972e-02,-5.476819882720588062e+00,1.911594901977394123e+00,8.005411043916625204e+03
1.441500000000000057e+02,3.221697623599999929e+02,1.150694676847999892e-01,-5.476388605882353211e+00,1.908450292481107979e+00,8.018601794385502217e+03
1.442000000000000171e+02,3.184291643700000236e+02,3.811074513400000002e-02,-5.476928441544117732e+00,1.901454351712892787e+00,8.048104297638808930e+03
1.442500000000000000e+02,3.331861001199999919e+02,2.151253079833333748e-01,-5.479277813602941194e+00,1.890329805375506433e+00,8.095467201684759857e+03
1.443000000000000114e+02,3.262239623799999890e+02,-9.191855428866667344e-02,-5.479053449632353079e+00,1.874283062724563020e+00,8.164776838744463021e+03
1.443499999999999943e+02,3.181270955800000024e+02,-1.747601705999999797e-02,-5.479048294852940870e+00,1.867212350230537110e+00,8.195695009137625675e+03
1.444000000000000057e+02,2.985561242699999980e+02,1.751029128143333224e-01,-5.477941828308822814e+00,1.865579253757078115e+00,8.202869381703150793e+03
1.444500000000000171e+02,2.930545511500000089e+02,-5.037942859453333616e-02,-5.479207827573529421e+00,1.861566111286803826e+00,8.220553031665531307e+03
1.445000000000000000e+02,2.800104107500000055e+02,1.115956044624666771e-01,-5.478604056985294513e+00,1.866830482769258337e+00,8.197371470538615540e+03
1.445500000000000114e+02,2.950523080400000140e+02,-1.450150925800000046e-01,-5.479870306985294093e+00,1.872172861662347421e+00,8.173979685933783912e+03
1.445999999999999943e+02,2.863155714600000010e+02,1.650213046000000017e-01,-5.476685968750000022e+00,1.886074294307301447e+00,8.113732839673169110e+03
1.446500000000000057e+02,3.071388390999999842e+02,3.197932373333333689e-01,-5.476634056617647239e+00,1.891524839649906697e+00,8.090352618693036675e+03
1.447000000000000171e+02,3.280095439300000066e+02,-2.503703345500000663e-02,-5.477700951838235355e+00,1.882940069342927014e+00,8.127238454872723196e+03
