lag_ps,Li_MSD_A2
2.640000000000000213e+01,2.504620792305490173e+00
2.650000000000000000e+01,2.507660888156080237e+00
2.660000000000000142e+01,2.510451052585505938e+00
2.670000000000000284e+01,2.512724018815194249e+00
2.680000000000000071e+01,2.520122551050443249e+00
2.690000000000000213e+01,2.522059406065745080e+00
2.700000000000000000e+01,2.524511830162503134e+00
2.710000000000000142e+01,2.533286356942619388e+00
2.720000000000000284e+01,2.538461731110864150e+00
2.730000000000000071e+01,2.541973464289736029e+00
2.740000000000000213e+01,2.547567394194382384e+00
2.750000000000000000e+01,2.557458258387008687e+00
2.760000000000000142e+01,2.564388455783330301e+00
2.770000000000000284e+01,2.572635609459231532e+00
2.780000000000000071e+01,2.579197811974186738e+00
2.790000000000000213e+01,2.586833332182918888e+00
2.800000000000000000e+01,2.591561744896398789e+00
2.810000000000000142e+01,2.600586009591056236e+00
2.820000000000000284e+01,2.604651213114135277e+00
2.830000000000000071e+01,2.613048138075315219e+00
2.840000000000000213e+01,2.620391045351645687e+00
2.850000000000000000e+01,2.623982529299021316e+00
2.860000000000000142e+01,2.627086884401781841e+00
2.870000000000000284e+01,2.627810666206608303e+00
2.880000000000000071e+01,2.630607520017516077e+00
2.890000000000000213e+01,2.632786134085538965e+00
2.900000000000000000e+01,2.632131088636175065e+00
2.910000000000000142e+01,2.629425026376111418e+00
2.920000000000000284e+01,2.634967585004459156e+00
2.930000000000000071e+01,2.640136595533071340e+00
2.940000000000000213e+01,2.646786952148287853e+00
2.950000000000000000e+01,2.658504990624384057e+00
2.960000000000000142e+01,2.669105953697425981e+00
2.970000000000000284e+01,2.675949056214943944e+00
2.980000000000000071e+01,2.686433430248126086e+00
2.990000000000000213e+01,2.690331345327439561e+00
3.000000000000000000e+01,2.691044929502272254e+00
3.010000000000000142e+01,2.692117013691493366e+00
3.020000000000000284e+01,2.692039668790129792e+00
3.030000000000000071e+01,2.697829296967501289e+00
