time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
8.849999999999999645e+00,4.826445243699999992e+02,-6.231719683225806605e+00,2.086910706104333268e+00,2.496333130677811152e+00
8.900000000000000355e+00,5.715190908499999978e+02,-6.240734377661290466e+00,1.639735853673333521e+00,2.515856692397210104e+00
8.950000000000001066e+00,5.497469343000000208e+02,-6.234149102741935344e+00,8.210110324499999557e-01,2.489225044000259679e+00
9.000000000000000000e+00,5.862252317100000027e+02,-6.229861811935483829e+00,-3.276916376199999759e-01,2.442811425149027382e+00
9.050000000000000711e+00,5.556422260900000083e+02,-6.219732109435484269e+00,-2.420671623033333386e+00,2.412690417182108860e+00
9.099999999999999645e+00,5.959287581500000215e+02,-6.222955044354838705e+00,7.479254167333332370e-01,2.402599293209847886e+00
9.150000000000000355e+00,5.804199890800000503e+02,-6.221609762741935334e+00,-1.361815452316666453e-01,2.398544863067241018e+00
9.200000000000001066e+00,6.042541393999999855e+02,-6.226587074032257973e+00,-2.012582838793333551e+00,2.398201392994881331e+00
9.250000000000000000e+00,5.552156046100000140e+02,-6.223915245080644532e+00,-8.846326832333333001e-02,2.416555407122574550e+00
9.300000000000000711e+00,5.798630118999999468e+02,-6.229536925887096288e+00,7.989770791333333788e-01,2.444963710297529680e+00
9.349999999999999645e+00,5.730103149899999835e+02,-6.231684078387097259e+00,8.078372156333334109e-02,2.466655627649215088e+00
9.400000000000000355e+00,5.324859766099999661e+02,-6.229928001612902833e+00,1.742138893069999916e+00,2.475999687894631318e+00
9.450000000000001066e+00,5.675464528700000528e+02,-6.238977972822580043e+00,-3.755066206866666256e-01,2.469685179234484274e+00
9.500000000000000000e+00,5.077166067900000144e+02,-6.236269886532258333e+00,8.238636710000001306e-01,2.456720000638858536e+00
9.550000000000000711e+00,5.279340791099999706e+02,-6.240409021290322933e+00,-6.883907535616665685e-01,2.446952469801638941e+00
9.600000000000001421e+00,5.297091917200000353e+02,-6.237677191451612480e+00,3.430133794066667074e-01,2.440199971103450327e+00
9.650000000000000355e+00,5.597791988599999513e+02,-6.235137088387096682e+00,-1.412372427886667003e-01,2.435574954177551543e+00
9.700000000000001066e+00,5.198280194999999821e+02,-6.223460697580645018e+00,-3.270869483866665761e-01,2.432437590883980150e+00
9.750000000000000000e+00,5.874101640200000247e+02,-6.227669536370967762e+00,-1.958096169633332939e-01,2.433290692103008190e+00
9.800000000000000711e+00,5.988012920899999472e+02,-6.226263463709677204e+00,-1.889374664800000658e-01,2.430932178213098371e+00
9.850000000000001421e+00,6.074000008900000012e+02,-6.225364264596774611e+00,-1.917357842933333500e-01,2.424636522911250758e+00
9.900000000000000355e+00,6.262377465499999971e+02,-6.225808930887096970e+00,3.211454081866666477e-01,2.421724577079002572e+00
9.950000000000001066e+00,6.142554113200000074e+02,-6.222815219516128593e+00,-7.721830040166667297e-01,2.425499092889801922e+00
1.000000000000000000e+01,6.544227940499999931e+02,-6.225102946693548134e+00,4.982050728333333595e-02,2.444178924992309820e+00
