time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
3.435000000000000142e+01,8.227765799999999672e+02,-8.950198199999999815e+02,-8.747065400000000182e+02,3.783751000000000198e-01,8.164443400000000111e+03,1.365567399999999987e+00
3.439999999999999858e+01,7.389611200000000508e+02,-8.929095300000000179e+02,-8.746655399999999645e+02,-1.183935799999999983e-01,8.176546099999999569e+03,1.363546099999999983e+00
3.445000000000000284e+01,8.370344199999999546e+02,-8.946860599999999977e+02,-8.740207699999999704e+02,2.358570200000000283e-01,8.192598700000000463e+03,1.360874300000000092e+00
3.450000000000000000e+01,7.927221899999999550e+02,-8.926925300000000334e+02,-8.731212500000000318e+02,-1.776785700000000079e-01,8.237631499999999505e+03,1.353434800000000049e+00
3.454999999999999716e+01,8.292566199999999981e+02,-8.927935099999999693e+02,-8.723202499999999873e+02,-3.122679400000000216e-01,8.248388899999999921e+03,1.351669699999999974e+00
3.460000000000000142e+01,7.983527199999999766e+02,-8.913987899999999627e+02,-8.716885099999999511e+02,8.237078700000000087e-02,8.219928099999999176e+03,1.356349699999999991e+00
3.464999999999999858e+01,8.355894299999999930e+02,-8.915435899999999947e+02,-8.709139900000000125e+02,-2.506588000000000149e-01,8.203882600000000821e+03,1.359002599999999950e+00
3.470000000000000284e+01,8.327254000000000360e+02,-8.909084199999999782e+02,-8.703495199999999841e+02,-8.579784700000001041e-02,8.136625500000000102e+03,1.370236000000000010e+00
3.475000000000000000e+01,9.115371499999999969e+02,-8.925394700000000512e+02,-8.700348099999999931e+02,-1.369075499999999890e-01,8.043738900000000285e+03,1.386059099999999988e+00
3.479999999999999716e+01,8.934682000000000244e+02,-8.933978299999999990e+02,-8.713392700000000559e+02,1.680470300000000139e-01,7.935712999999999738e+03,1.404927000000000037e+00
3.485000000000000142e+01,8.226240000000000236e+02,-8.939210900000000493e+02,-8.736115899999999783e+02,-6.573347899999999744e-02,7.855670100000000275e+03,1.419242099999999951e+00
3.489999999999999858e+01,7.843763400000000274e+02,-8.939235099999999647e+02,-8.745582900000000564e+02,-1.762146800000000124e-01,7.765622999999999593e+03,1.435699000000000058e+00
3.495000000000000284e+01,7.856679000000000315e+02,-8.942400999999999840e+02,-8.748429899999999861e+02,1.402279200000000059e-01,7.646618300000000090e+03,1.458042899999999920e+00
3.500000000000000000e+01,7.632736400000000003e+02,-8.940235099999999875e+02,-8.751792799999999488e+02,7.809847799999999896e-02,7.547532199999999648e+03,1.477184499999999900e+00
3.504999999999999716e+01,7.958155699999999797e+02,-8.951196899999999914e+02,-8.754720499999999674e+02,2.130518700000000321e-01,7.472433600000000297e+03,1.492030299999999921e+00
3.510000000000000142e+01,8.053925900000000411e+02,-8.958777300000000423e+02,-8.759936400000000276e+02,6.980630200000001451e-02,7.423644900000000234e+03,1.501835999999999949e+00
3.514999999999999858e+01,7.832812099999999873e+02,-8.960381899999999860e+02,-8.767000100000000202e+02,3.540441899999999809e-01,7.410144299999999930e+03,1.504572199999999915e+00
3.520000000000000284e+01,7.606380299999999579e+02,-8.960637500000000273e+02,-8.772845899999999801e+02,-1.445503600000000166e-01,7.451417900000000373e+03,1.496238399999999968e+00
3.525000000000000000e+01,7.804958599999999933e+02,-8.966105000000000018e+02,-8.773410800000000336e+02,-3.825979399999999975e-02,7.491446500000000015e+03,1.488243600000000111e+00
3.529999999999999716e+01,8.126719000000000506e+02,-8.968168100000000322e+02,-8.767530100000000175e+02,2.799034500000000111e-04,7.532406100000000151e+03,1.480150899999999936e+00
3.535000000000000142e+01,8.514877999999999929e+02,-8.966483899999999494e+02,-8.756262699999999768e+02,2.133121099999999992e-01,7.586814199999999801e+03,1.469536100000000012e+00
3.539999999999999858e+01,8.566171100000000251e+02,-8.957643199999999979e+02,-8.746155700000000479e+02,1.641999600000000059e-01,7.682807300000000396e+03,1.451174900000000045e+00
3.545000000000000284e+01,7.382242899999999963e+02,-8.921413000000000011e+02,-8.739155100000000402e+02,-1.592945200000000228e-01,7.800560800000000199e+03,1.429268699999999948e+00
3.550000000000000000e+01,7.810121400000000449e+02,-8.918690699999999651e+02,-8.725869099999999889e+02,2.255360799999999999e-01,7.890193299999999908e+03,1.413032199999999960e+00
3.554999999999999716e+01,7.952699199999999564e+02,-8.911618600000000470e+02,-8.715276900000000069e+02,-1.900439800000000290e-01,7.987365300000000389e+03,1.395841700000000074e+00
3.560000000000000142e+01,8.113445100000000139e+02,-8.910219299999999976e+02,-8.709909000000000106e+02,1.627357200000000004e-02,8.055412199999999757e+03,1.384050500000000072e+00
3.564999999999999858e+01,7.662812800000000379e+02,-8.899972000000000207e+02,-8.710787199999999757e+02,-2.360505699999999873e-02,8.093706400000000031e+03,1.377502100000000063e+00
3.570000000000000284e+01,8.143550800000000436e+02,-8.915095599999999649e+02,-8.714041999999999462e+02,-8.579995599999999667e-02,8.106315300000000207e+03,1.375359500000000068e+00
