lag_ps,Li_MSD_A2
1.470000000000000107e+01,8.739295956881383276e-01
1.480000000000000071e+01,8.763431540101536132e-01
1.490000000000000036e+01,8.776593671246101236e-01
1.500000000000000000e+01,8.790590794208438252e-01
1.510000000000000142e+01,8.801791596830895736e-01
1.520000000000000107e+01,8.797008936759925790e-01
1.530000000000000071e+01,8.823943743302048448e-01
1.540000000000000036e+01,8.822408896769016184e-01
1.550000000000000000e+01,8.825191699810202017e-01
1.560000000000000142e+01,8.821842643968639264e-01
1.570000000000000107e+01,8.841166704803069543e-01
1.580000000000000071e+01,8.843825898355099913e-01
1.590000000000000036e+01,8.849674438938468501e-01
1.600000000000000000e+01,8.846415920983157211e-01
1.610000000000000142e+01,8.845428263560538573e-01
1.619999999999999929e+01,8.856366357031596470e-01
1.630000000000000071e+01,8.871989550425485316e-01
1.640000000000000213e+01,8.879330427066944864e-01
1.650000000000000000e+01,8.880200023150950361e-01
1.660000000000000142e+01,8.886899711819624681e-01
1.669999999999999929e+01,8.903127396713731434e-01
1.680000000000000071e+01,8.910540948145219131e-01
1.690000000000000213e+01,8.927204928861250943e-01
1.700000000000000000e+01,8.934203925359135434e-01
1.710000000000000142e+01,8.917516654533482745e-01
1.719999999999999929e+01,8.913892998778109034e-01
1.730000000000000071e+01,8.922472039104326624e-01
1.740000000000000213e+01,8.918982530323045221e-01
1.750000000000000000e+01,8.915024829940293438e-01
1.760000000000000142e+01,8.922567699233652228e-01
1.769999999999999929e+01,8.906510274035427388e-01
1.780000000000000071e+01,8.895423019627777261e-01
1.790000000000000213e+01,8.894948864762247664e-01
1.800000000000000000e+01,8.903724591885920914e-01
1.810000000000000142e+01,8.924490816320944653e-01
1.819999999999999929e+01,8.942889693648701233e-01
1.830000000000000071e+01,8.970628871662240655e-01
1.840000000000000213e+01,8.991804840612740435e-01
1.850000000000000000e+01,9.037863514680192223e-01
1.860000000000000142e+01,9.054661714277350004e-01
1.869999999999999929e+01,9.073027288988546601e-01
1.880000000000000071e+01,9.071555691220350992e-01
1.890000000000000213e+01,9.075186377587644015e-01
1.900000000000000000e+01,9.088626307885520061e-01
1.910000000000000142e+01,9.108829243111695728e-01
1.920000000000000284e+01,9.098004673380112317e-01
1.930000000000000071e+01,9.088899339659431975e-01
1.940000000000000213e+01,9.095327146666785101e-01
1.950000000000000000e+01,9.087194217067694479e-01
1.960000000000000142e+01,9.093606285220723340e-01
1.970000000000000284e+01,9.089102370849135859e-01
1.980000000000000071e+01,9.085988460724306881e-01
1.990000000000000213e+01,9.101183533251097080e-01
2.000000000000000000e+01,9.097543491830247797e-01
2.010000000000000142e+01,9.102020765207591291e-01
2.020000000000000284e+01,9.109115840560388921e-01
2.030000000000000071e+01,9.127285549875611137e-01
2.040000000000000213e+01,9.141448461000230008e-01
