lag_ps,Li_A2,P_A2,S_A2
2.210000000000000142e+01,1.234229887845973472e+01,4.564037044963144552e-01,9.698989719617570060e-01
2.220000000000000284e+01,1.239067181259197525e+01,4.575820947652080029e-01,9.716481730671074901e-01
2.230000000000000071e+01,1.243869266155314435e+01,4.582305502438544509e-01,9.722944286608298237e-01
2.240000000000000213e+01,1.248577513147600726e+01,4.582201073692137028e-01,9.731459750418056665e-01
2.250000000000000000e+01,1.253405459353225915e+01,4.581928686620193591e-01,9.744487476413590255e-01
2.260000000000000142e+01,1.258339872332572895e+01,4.579618561932205512e-01,9.748260877294232518e-01
2.270000000000000284e+01,1.262984820014627552e+01,4.575830441515309488e-01,9.752910648191605025e-01
2.280000000000000071e+01,1.267776620853832448e+01,4.570080495511797958e-01,9.759475953384508795e-01
2.290000000000000213e+01,1.272672019114359188e+01,4.572185014668182501e-01,9.769298129664200081e-01
2.300000000000000000e+01,1.277411172284962504e+01,4.579171543483795404e-01,9.784513392306902757e-01
2.310000000000000142e+01,1.282230512241686249e+01,4.596407471980810122e-01,9.802725112312649092e-01
2.320000000000000284e+01,1.287175233668611618e+01,4.613606422850750621e-01,9.826677900866447324e-01
2.330000000000000071e+01,1.292247719005086104e+01,4.624448220347348038e-01,9.855790517775764314e-01
2.340000000000000213e+01,1.297100870997540767e+01,4.627611963237857617e-01,9.870392507586184250e-01
2.350000000000000000e+01,1.301834448718915382e+01,4.629375811971681576e-01,9.878074009142970846e-01
2.360000000000000142e+01,1.306597268955822244e+01,4.627280133953769470e-01,9.876301173284384172e-01
2.370000000000000284e+01,1.311314143211800065e+01,4.625166238924479645e-01,9.878251377475432138e-01
2.380000000000000071e+01,1.316134681455751299e+01,4.633195593133770385e-01,9.897460860950302308e-01
2.390000000000000213e+01,1.321068412466952680e+01,4.636976211532628511e-01,9.911092378880084208e-01
2.400000000000000000e+01,1.325836058670467210e+01,4.640999606187356519e-01,9.927627672675314319e-01
2.410000000000000142e+01,1.330455822763895313e+01,4.646994544761825496e-01,9.942434927216450280e-01
2.420000000000000284e+01,1.335245772542984177e+01,4.658902409641383358e-01,9.966060501349386369e-01
2.430000000000000071e+01,1.340158705544301121e+01,4.673744569390606562e-01,9.989494644507691534e-01
2.440000000000000213e+01,1.344977817191825586e+01,4.685776400147956822e-01,1.001070248203156821e+00
2.450000000000000000e+01,1.349986376734741711e+01,4.689230085993211783e-01,1.003005872610545079e+00
2.460000000000000142e+01,1.354906979844968973e+01,4.684491001407256050e-01,1.003639409886697420e+00
2.470000000000000284e+01,1.359699860762900947e+01,4.682734706668819635e-01,1.004316076401828184e+00
2.480000000000000071e+01,1.364575333378765087e+01,4.683467885438629685e-01,1.005101289688268729e+00
2.490000000000000213e+01,1.369376039807456635e+01,4.683520502426888887e-01,1.005997202487556308e+00
2.500000000000000000e+01,1.373982196518257837e+01,4.685550680013991776e-01,1.007209760641836649e+00
2.510000000000000142e+01,1.378689657337683094e+01,4.690226664894958652e-01,1.008940638087981512e+00
2.520000000000000284e+01,1.383599076025202912e+01,4.700596720410664675e-01,1.010591920891542594e+00
2.530000000000000071e+01,1.388552630834673174e+01,4.707960920741208199e-01,1.012797498801763174e+00
2.540000000000000213e+01,1.393449254381341973e+01,4.716963373368870394e-01,1.014688588014644344e+00
2.550000000000000000e+01,1.398382943769914100e+01,4.726801570132565522e-01,1.016608798079536191e+00
2.560000000000000142e+01,1.403443931307090509e+01,4.743450893194575135e-01,1.019305392473546235e+00
2.570000000000000284e+01,1.408409925719178091e+01,4.755370745463739501e-01,1.021554682127868485e+00
2.580000000000000071e+01,1.413308469288971381e+01,4.763363492428979162e-01,1.022677829747861145e+00
2.590000000000000213e+01,1.418286952534615608e+01,4.764879689322253364e-01,1.023911221498226443e+00
2.600000000000000000e+01,1.423013310827326094e+01,4.763213307430658183e-01,1.024970740537476166e+00
2.610000000000000142e+01,1.427866159516091926e+01,4.764857155253358623e-01,1.025810407774676802e+00
2.620000000000000284e+01,1.432817153473940408e+01,4.773242449070747573e-01,1.027525283793679911e+00
2.630000000000000071e+01,1.437679384192698073e+01,4.775502060865011167e-01,1.028576858227009172e+00
2.640000000000000213e+01,1.442624576206667264e+01,4.778086571636205315e-01,1.029151668760746929e+00
2.650000000000000000e+01,1.447517865894796607e+01,4.780854968249937942e-01,1.029844840344791734e+00
2.660000000000000142e+01,1.452527948040526340e+01,4.786164086177929766e-01,1.031577641576444382e+00
2.670000000000000284e+01,1.457500161238314007e+01,4.802950107759201837e-01,1.034053930758180861e+00
2.680000000000000071e+01,1.462373146443771077e+01,4.819397864789354280e-01,1.036354361321609296e+00
2.690000000000000213e+01,1.467406016969854399e+01,4.833187883015589437e-01,1.038403538407459248e+00
2.700000000000000000e+01,1.472378396993205563e+01,4.836768141318044112e-01,1.040605408685242761e+00
2.710000000000000142e+01,1.477212017400674426e+01,4.845881128107107361e-01,1.041935725650110056e+00
2.720000000000000284e+01,1.482052110671790679e+01,4.852949212682839963e-01,1.042918135277910885e+00
2.730000000000000071e+01,1.486733400213965872e+01,4.849070077280204227e-01,1.043823876787348226e+00
2.740000000000000213e+01,1.491621216751874002e+01,4.839099800816104580e-01,1.043331963534901430e+00
2.750000000000000000e+01,1.496340660141951773e+01,4.826336254607170861e-01,1.042093520727543243e+00
2.760000000000000142e+01,1.501164729364647066e+01,4.823171317904917377e-01,1.042191270691928073e+00
2.770000000000000284e+01,1.506056875461372435e+01,4.827580002055930075e-01,1.043786980384918683e+00
2.780000000000000071e+01,1.511117851014009084e+01,4.836313670652154229e-01,1.045064262641250075e+00
2.790000000000000213e+01,1.516238440989934411e+01,4.845929353360595715e-01,1.046952816021926136e+00
2.800000000000000000e+01,1.521300648693737756e+01,4.855475701243480713e-01,1.048577016963241348e+00
2.810000000000000142e+01,1.526311933992646175e+01,4.866043531479616879e-01,1.050295595617712463e+00
2.820000000000000284e+01,1.531341352843756987e+01,4.877955754577538716e-01,1.052546956670870060e+00
2.830000000000000071e+01,1.536253740967750581e+01,4.889172277602508720e-01,1.054576270039923713e+00
2.840000000000000213e+01,1.541244826478907015e+01,4.892660329063701630e-01,1.055374169992230104e+00
2.850000000000000000e+01,1.546086930537313187e+01,4.894046376277926824e-01,1.056467127465580358e+00
2.860000000000000142e+01,1.551016829134459662e+01,4.894609306340062527e-01,1.057696226036300979e+00
