lag_ps,Li_MSD_A2,Li_COM_removed_window_MSD_A2,single_origin_system_COM_removed_A2
8.500000000000000000e+00,7.754073528292936501e+00,7.544941737725489261e+00,3.057293063186664828e+00
8.599999999999999645e+00,7.817933152879800396e+00,7.606834329965467489e+00,2.969042491479704893e+00
8.699999999999999289e+00,7.883807628169962278e+00,7.670584431225259792e+00,2.834659102121515062e+00
8.800000000000000711e+00,7.948116721088538839e+00,7.733225687725639119e+00,3.377320815210063110e+00
8.900000000000000355e+00,8.012125621277789378e+00,7.794846531307311643e+00,3.311564392518895783e+00
9.000000000000000000e+00,8.076755639083893712e+00,7.857613670477360479e+00,3.623834764966258781e+00
9.099999999999999645e+00,8.138999880535450870e+00,7.918117585710610307e+00,3.350341959288552385e+00
9.199999999999999289e+00,8.207136889446786654e+00,7.984188164221510675e+00,3.896040988331031407e+00
9.300000000000000711e+00,8.269536231264885018e+00,8.044442267385470302e+00,3.511835066656941784e+00
9.400000000000000355e+00,8.331842404937919611e+00,8.104552929613126011e+00,3.388570344148626567e+00
9.500000000000000000e+00,8.396739273939608950e+00,8.167130372223883938e+00,3.692681941287219161e+00
9.599999999999999645e+00,8.461358839918139196e+00,8.229222699489380233e+00,3.963474786730920574e+00
9.699999999999999289e+00,8.528146023003063902e+00,8.293453735682358996e+00,3.467622487349659277e+00
9.800000000000000711e+00,8.592524919634930924e+00,8.355844284162104785e+00,3.383628406664301203e+00
9.900000000000000355e+00,8.657027759746434015e+00,8.418184658737049020e+00,3.419654059647104560e+00
1.000000000000000000e+01,8.722192489515844471e+00,8.481244209223580910e+00,3.219830894562277113e+00
1.009999999999999964e+01,8.784413883814664814e+00,8.541307414455367564e+00,3.798542906456675805e+00
1.019999999999999929e+01,8.849787223007485437e+00,8.605008781429239306e+00,3.907133905559066811e+00
1.030000000000000071e+01,8.915747579498180642e+00,8.669452627499875774e+00,3.616102210334358968e+00
1.040000000000000036e+01,8.980942528720104789e+00,8.733128685160465920e+00,3.491110531554051821e+00
1.050000000000000000e+01,9.044555557619984754e+00,8.795062397283915701e+00,3.299563466584277904e+00
1.059999999999999964e+01,9.108427607457331376e+00,8.856783894925921885e+00,2.620396823383861040e+00
1.069999999999999929e+01,9.173918541066857557e+00,8.919959221015490769e+00,2.579315640280629207e+00
1.080000000000000071e+01,9.241887665064547619e+00,8.985643637888761859e+00,2.316115887957515440e+00
1.090000000000000036e+01,9.310560028994746773e+00,9.052316490390067472e+00,2.450660183212477250e+00
1.100000000000000000e+01,9.373974079540877469e+00,9.113811674449117106e+00,2.230918146357455001e+00
1.109999999999999964e+01,9.437588590361379204e+00,9.175127400561878588e+00,2.417689123089643566e+00
1.119999999999999929e+01,9.503456410804098198e+00,9.238738635883345651e+00,2.761446073868902396e+00
1.130000000000000071e+01,9.570036243563007972e+00,9.303229875326854525e+00,2.802462960448443674e+00
1.140000000000000036e+01,9.633660291374150475e+00,9.364733095715228828e+00,2.804050039535062933e+00
1.150000000000000000e+01,9.699407452947466979e+00,9.428554671061084136e+00,2.985369353882671106e+00
1.159999999999999964e+01,9.763998437766492344e+00,9.490689708387746393e+00,2.849909008670326926e+00
1.169999999999999929e+01,9.826565171264583398e+00,9.550511373143345750e+00,2.763753627882129305e+00
1.180000000000000071e+01,9.889860949414934765e+00,9.611323907327665950e+00,2.700441826254734057e+00
1.190000000000000036e+01,9.954259863980437828e+00,9.672992286245271742e+00,2.532109899398192532e+00
1.200000000000000000e+01,1.001987371763514290e+01,9.735841476362622871e+00,2.570475650699114212e+00
1.209999999999999964e+01,1.008613094312170411e+01,9.799182497633971423e+00,3.034794890305395398e+00
1.219999999999999929e+01,1.015647698235968122e+01,9.866529502503309956e+00,3.595663385427029901e+00
1.230000000000000071e+01,1.022658797854168178e+01,9.934398305275518481e+00,3.292473508503941826e+00
1.240000000000000036e+01,1.029712795800258895e+01,1.000260827692176413e+01,3.121192992491710338e+00
1.250000000000000000e+01,1.036730569317161077e+01,1.007045162208848232e+01,2.807302193842318161e+00
1.259999999999999964e+01,1.043722046248682211e+01,1.013801132632563728e+01,2.624004201472836861e+00
1.269999999999999929e+01,1.050643657926555363e+01,1.020449956770467281e+01,2.595350629878139692e+00
1.280000000000000071e+01,1.057594532623241967e+01,1.027122488011933577e+01,2.250194523047769124e+00
1.290000000000000036e+01,1.064393249547768505e+01,1.033752303431945307e+01,2.557531687953007005e+00
1.300000000000000000e+01,1.071221577327763264e+01,1.040397328798716714e+01,2.887196005647235886e+00
1.309999999999999964e+01,1.077361022978978333e+01,1.046306217477421185e+01,3.089294005934473120e+00
1.319999999999999929e+01,1.083784833218963861e+01,1.052551299301739363e+01,3.593460070398140083e+00
1.330000000000000071e+01,1.090279683780487829e+01,1.058822069258079246e+01,3.229248159135372553e+00
1.340000000000000036e+01,1.096651199280568179e+01,1.064919196938680379e+01,2.612167308919360220e+00
1.350000000000000000e+01,1.102870700354232447e+01,1.070902856676879011e+01,3.173386257048320225e+00
1.359999999999999964e+01,1.109116895919951951e+01,1.076935068589222588e+01,3.571402133591773609e+00
1.369999999999999929e+01,1.115603372534863524e+01,1.083234399811746229e+01,3.463136115430487827e+00
1.380000000000000071e+01,1.122616829530709914e+01,1.090073731789837552e+01,3.361559164682041079e+00
1.390000000000000036e+01,1.129607579023929453e+01,1.096858254794049436e+01,3.649446765456586750e+00
1.400000000000000000e+01,1.136493910719383393e+01,1.103503059465736946e+01,3.413443384875924913e+00
1.409999999999999964e+01,1.143026825768383858e+01,1.109821978139109788e+01,3.979412568302636455e+00
1.419999999999999929e+01,1.149897061413365762e+01,1.116441977320897294e+01,4.001321828557729887e+00
1.430000000000000071e+01,1.156640707352889663e+01,1.122938036795324201e+01,4.359186856968189971e+00
1.440000000000000036e+01,1.163091811857576197e+01,1.129084389189549498e+01,4.236706045858714020e+00
1.450000000000000000e+01,1.169935400607644738e+01,1.135736359475359514e+01,3.895997804944167697e+00
1.459999999999999964e+01,1.177038966058090530e+01,1.142604686456922813e+01,4.855278593895329564e+00
1.469999999999999929e+01,1.183768184346787855e+01,1.149073040628259434e+01,4.287351271659154861e+00
1.480000000000000071e+01,1.190119308019859723e+01,1.155193199226399869e+01,4.127609491634871119e+00
1.490000000000000036e+01,1.196750558387332219e+01,1.161623072497258491e+01,3.724360128361200672e+00
1.500000000000000000e+01,1.203266691580563474e+01,1.167922199935575023e+01,3.622695576843423027e+00
1.509999999999999964e+01,1.210115170549374852e+01,1.174564743372439146e+01,3.927733742256174665e+00
1.519999999999999929e+01,1.216987767503332130e+01,1.181174804132558620e+01,4.024065484615322319e+00
1.530000000000000071e+01,1.223768777253464179e+01,1.187682231340610173e+01,3.889788395708781099e+00
1.540000000000000036e+01,1.230433646513836621e+01,1.194046758048209078e+01,4.082671875437794640e+00
1.550000000000000000e+01,1.236947564726651727e+01,1.200318647428090557e+01,3.955921630241249431e+00
1.559999999999999964e+01,1.243240923028070810e+01,1.206343710734461538e+01,3.881950054416484441e+00
1.569999999999999929e+01,1.249532514991533105e+01,1.212377429990330135e+01,3.748218087395567277e+00
