lag_ps,MSD_A2
1.743000000000000114e+02,2.410795106692439571e+00
1.744000000000000057e+02,2.412038861876256934e+00
1.745000000000000000e+02,2.416000614571340410e+00
1.746000000000000227e+02,2.421889625198863971e+00
1.747000000000000171e+02,2.428452752284874006e+00
1.748000000000000114e+02,2.433466008688547344e+00
1.749000000000000057e+02,2.434480389823770796e+00
1.750000000000000000e+02,2.437629829244813973e+00
1.751000000000000227e+02,2.433988700858301879e+00
1.752000000000000171e+02,2.438257990836124378e+00
1.753000000000000114e+02,2.446724148595017301e+00
1.754000000000000057e+02,2.456203088580623639e+00
1.755000000000000000e+02,2.461116822362471979e+00
1.756000000000000227e+02,2.467693104333092968e+00
1.757000000000000171e+02,2.465843101825891281e+00
1.758000000000000114e+02,2.467750677241340007e+00
1.759000000000000057e+02,2.469625024128876412e+00
1.760000000000000000e+02,2.468732779149794609e+00
1.761000000000000227e+02,2.468049185328403894e+00
1.762000000000000171e+02,2.466036274251118154e+00
1.763000000000000114e+02,2.462570314238594626e+00
1.764000000000000057e+02,2.454483823483578409e+00
1.765000000000000000e+02,2.452511352845609949e+00
1.766000000000000227e+02,2.452349120710090702e+00
1.767000000000000171e+02,2.450587070454363747e+00
1.768000000000000114e+02,2.455364895970538530e+00
1.769000000000000057e+02,2.451915730473867683e+00
1.770000000000000000e+02,2.456386979311766083e+00
1.771000000000000227e+02,2.458248320133424425e+00
1.772000000000000171e+02,2.461462214825226091e+00
1.773000000000000114e+02,2.462902012059958956e+00
1.774000000000000057e+02,2.461894685049149434e+00
1.775000000000000000e+02,2.463608748906924273e+00
1.776000000000000227e+02,2.457535773362006903e+00
1.777000000000000171e+02,2.460416336443751018e+00
1.778000000000000114e+02,2.463879509117774091e+00
1.779000000000000057e+02,2.469899350445246888e+00
1.780000000000000000e+02,2.469626710276064507e+00
1.781000000000000227e+02,2.470619829303864368e+00
1.782000000000000171e+02,2.469609995974349381e+00
1.783000000000000114e+02,2.469531257553097880e+00
1.784000000000000057e+02,2.466943286251780165e+00
1.785000000000000000e+02,2.468589323119644963e+00
1.786000000000000227e+02,2.467537483498551065e+00
1.787000000000000171e+02,2.467899708536499759e+00
1.788000000000000114e+02,2.468672668773475021e+00
1.789000000000000057e+02,2.468724228004026244e+00
1.790000000000000000e+02,2.464311313976270679e+00
1.791000000000000227e+02,2.465139641396703940e+00
1.792000000000000171e+02,2.464984597814467104e+00
1.793000000000000114e+02,2.465405725418202465e+00
1.794000000000000057e+02,2.459590615445637063e+00
1.795000000000000000e+02,2.460171164428638146e+00
1.796000000000000227e+02,2.464110352249719860e+00
1.797000000000000171e+02,2.469475993990282614e+00
1.798000000000000114e+02,2.471210115048736000e+00
1.799000000000000057e+02,2.468560103887901480e+00
1.800000000000000000e+02,2.467300395213694930e+00
1.801000000000000227e+02,2.471982540647662319e+00
1.802000000000000171e+02,2.474630050081793708e+00
1.803000000000000114e+02,2.478555183761787628e+00
1.804000000000000057e+02,2.481957830364634354e+00
1.805000000000000000e+02,2.480347041420923659e+00
1.806000000000000227e+02,2.475914235350621162e+00
1.807000000000000171e+02,2.479865373437390552e+00
1.808000000000000114e+02,2.484052288624052363e+00
1.809000000000000057e+02,2.485156185596572698e+00
1.810000000000000000e+02,2.481833336879343044e+00
1.811000000000000227e+02,2.475174327943916452e+00
1.812000000000000171e+02,2.475288883982343702e+00
1.813000000000000114e+02,2.475661179668043221e+00
1.814000000000000057e+02,2.470679401331300262e+00
1.815000000000000000e+02,2.472708764352814281e+00
1.816000000000000227e+02,2.473168646867236031e+00
1.817000000000000171e+02,2.474109176040447444e+00
1.818000000000000114e+02,2.479496487148320494e+00
1.819000000000000057e+02,2.482884117913251476e+00
1.820000000000000000e+02,2.479599924149096246e+00
1.821000000000000227e+02,2.477208716956673218e+00
1.822000000000000171e+02,2.473704954293402647e+00
1.823000000000000114e+02,2.473120042378711414e+00
1.824000000000000057e+02,2.468018297758094004e+00
1.825000000000000000e+02,2.470177324109003703e+00
1.826000000000000227e+02,2.472663855685661716e+00
1.827000000000000171e+02,2.470796327118778724e+00
1.828000000000000114e+02,2.463767593332207628e+00
1.829000000000000057e+02,2.465843632413870612e+00
1.830000000000000000e+02,2.462076812855096719e+00
1.831000000000000227e+02,2.459808864778650239e+00
1.832000000000000171e+02,2.458989304019592925e+00
1.833000000000000114e+02,2.458165739945420647e+00
1.834000000000000057e+02,2.446120315242967802e+00
1.835000000000000000e+02,2.447422415433295306e+00
1.836000000000000227e+02,2.446490653820409200e+00
1.837000000000000171e+02,2.448810212034316702e+00
1.838000000000000114e+02,2.440611512826455165e+00
1.839000000000000057e+02,2.440043324368180944e+00
1.840000000000000000e+02,2.434391475592086795e+00
1.841000000000000227e+02,2.432374392787158168e+00
1.842000000000000171e+02,2.434036263922920273e+00
1.843000000000000114e+02,2.431967930874626038e+00
1.844000000000000057e+02,2.439254395253306118e+00
1.845000000000000000e+02,2.439138685505207960e+00
1.846000000000000227e+02,2.436645649574004313e+00
1.847000000000000171e+02,2.439868680777878662e+00
1.848000000000000114e+02,2.438410363987800089e+00
1.849000000000000057e+02,2.440609121009587490e+00
1.850000000000000000e+02,2.437995748129506257e+00
1.851000000000000227e+02,2.431958487925514056e+00
1.852000000000000171e+02,2.426228023599996675e+00
1.853000000000000114e+02,2.429078826951725389e+00
1.854000000000000057e+02,2.425310529983726759e+00
1.855000000000000000e+02,2.422915037815667194e+00
1.856000000000000227e+02,2.425076674209372118e+00
1.857000000000000171e+02,2.429983570086211131e+00
1.858000000000000114e+02,2.436648527735274072e+00
1.859000000000000057e+02,2.435509348678768227e+00
1.860000000000000000e+02,2.434530856887235917e+00
1.861000000000000227e+02,2.433763869407177705e+00
1.862000000000000171e+02,2.431274023488242175e+00
1.863000000000000114e+02,2.423599015878721286e+00
1.864000000000000057e+02,2.426886123610595192e+00
1.865000000000000000e+02,2.428798858168123687e+00
1.866000000000000227e+02,2.431094774385603063e+00
1.867000000000000171e+02,2.432502727950248023e+00
1.868000000000000114e+02,2.436566781010529148e+00
1.869000000000000057e+02,2.442240873300359993e+00
1.870000000000000000e+02,2.444007115963441112e+00
1.871000000000000227e+02,2.450858863331283555e+00
1.872000000000000171e+02,2.446590140750645404e+00
1.873000000000000114e+02,2.439813231190601339e+00
1.874000000000000057e+02,2.439863328682863930e+00
1.875000000000000000e+02,2.445070775655482365e+00
1.876000000000000227e+02,2.455386106397346335e+00
1.877000000000000171e+02,2.456408356234223600e+00
1.878000000000000114e+02,2.457811933466222509e+00
1.879000000000000057e+02,2.468825727306558360e+00
1.880000000000000000e+02,2.471592398864446594e+00
1.881000000000000227e+02,2.475748076391522723e+00
1.882000000000000171e+02,2.479549867582445888e+00
1.883000000000000114e+02,2.491037483310274858e+00
1.884000000000000057e+02,2.487792558088831374e+00
1.885000000000000000e+02,2.490222787007624561e+00
1.886000000000000227e+02,2.498035046051514385e+00
1.887000000000000171e+02,2.498923739481811346e+00
1.888000000000000114e+02,2.500880148229604139e+00
1.889000000000000057e+02,2.500141640861301529e+00
1.890000000000000000e+02,2.505666474449060654e+00
1.891000000000000227e+02,2.511130769897481407e+00
1.892000000000000171e+02,2.513551004508994602e+00
1.893000000000000114e+02,2.519827075166118036e+00
1.894000000000000057e+02,2.524690829956917515e+00
1.895000000000000000e+02,2.528538583213807200e+00
1.896000000000000227e+02,2.526421145279013292e+00
1.897000000000000171e+02,2.527425254746156646e+00
1.898000000000000114e+02,2.529434984860673197e+00
1.899000000000000057e+02,2.532058536994125753e+00
1.900000000000000000e+02,2.532443757866193135e+00
1.901000000000000227e+02,2.537895752642749247e+00
1.902000000000000171e+02,2.537981270642565956e+00
1.903000000000000114e+02,2.536324083973333199e+00
1.904000000000000057e+02,2.538557106137210972e+00
1.905000000000000000e+02,2.549627587693038322e+00
1.906000000000000227e+02,2.551648801681505319e+00
1.907000000000000171e+02,2.552490773602802854e+00
1.908000000000000114e+02,2.554588183106982768e+00
1.909000000000000057e+02,2.552575230048509614e+00
1.910000000000000000e+02,2.548685725588802242e+00
1.911000000000000227e+02,2.550169890102982340e+00
1.912000000000000171e+02,2.557258391959158494e+00
1.913000000000000114e+02,2.559384177960933204e+00
1.914000000000000057e+02,2.559686272502818216e+00
1.915000000000000000e+02,2.565289863862600495e+00
1.916000000000000227e+02,2.562061727676660627e+00
1.917000000000000171e+02,2.556764238039403558e+00
1.918000000000000114e+02,2.557643214305065360e+00
1.919000000000000057e+02,2.562626855186376229e+00
1.920000000000000000e+02,2.570024700900130021e+00
1.921000000000000227e+02,2.577390009924378500e+00
1.922000000000000171e+02,2.591243943088872737e+00
1.923000000000000114e+02,2.601588311719273072e+00
1.924000000000000057e+02,2.620227928559284436e+00
1.925000000000000000e+02,2.633677753956205958e+00
1.926000000000000227e+02,2.642683635150559596e+00
1.927000000000000171e+02,2.650742319413426529e+00
1.928000000000000114e+02,2.656178695005192658e+00
1.929000000000000057e+02,2.662076777437437869e+00
1.930000000000000000e+02,2.670603810674244016e+00
1.931000000000000227e+02,2.673103737402548585e+00
1.932000000000000171e+02,2.676361313296744981e+00
1.933000000000000114e+02,2.666184399165924646e+00
1.934000000000000057e+02,2.668415230474289412e+00
1.935000000000000000e+02,2.665568980418578260e+00
1.936000000000000227e+02,2.669131810052193021e+00
1.937000000000000171e+02,2.674678886036529146e+00
1.938000000000000114e+02,2.679183058408850293e+00
1.939000000000000057e+02,2.674236495317593221e+00
1.940000000000000000e+02,2.683433762391946420e+00
1.941000000000000227e+02,2.692128694038247616e+00
1.942000000000000171e+02,2.684542344312371043e+00
1.943000000000000114e+02,2.680148277539911472e+00
1.944000000000000057e+02,2.669101762806488143e+00
1.945000000000000000e+02,2.678416088833732278e+00
1.946000000000000227e+02,2.675854924601667406e+00
1.947000000000000171e+02,2.671961796678317125e+00
1.948000000000000114e+02,2.684495178891723288e+00
1.949000000000000057e+02,2.678133071516237251e+00
1.950000000000000000e+02,2.663961405627020884e+00
1.951000000000000227e+02,2.656724275900429699e+00
1.952000000000000171e+02,2.666689682021420982e+00
1.953000000000000114e+02,2.664957759922471414e+00
1.954000000000000057e+02,2.656753882798575273e+00
1.955000000000000000e+02,2.651892965612998587e+00
1.956000000000000227e+02,2.646574291195912476e+00
1.957000000000000171e+02,2.644224298140748441e+00
1.958000000000000114e+02,2.651396763039567617e+00
1.959000000000000057e+02,2.660361260725931931e+00
1.960000000000000000e+02,2.660440519538196824e+00
1.961000000000000227e+02,2.677333221061839907e+00
1.962000000000000171e+02,2.667464387181532004e+00
1.963000000000000114e+02,2.670068826113504379e+00
1.964000000000000057e+02,2.663613247807311790e+00
1.965000000000000000e+02,2.646216115384573797e+00
1.966000000000000227e+02,2.649937786864912326e+00
1.967000000000000171e+02,2.639018763511383980e+00
1.968000000000000114e+02,2.620772010485205250e+00
1.969000000000000057e+02,2.633274617265303430e+00
1.970000000000000000e+02,2.635134396860257411e+00
1.971000000000000227e+02,2.617435327706719050e+00
1.972000000000000171e+02,2.627599131751128692e+00
1.973000000000000114e+02,2.617589819908826776e+00
1.974000000000000057e+02,2.610381477200217848e+00
1.975000000000000000e+02,2.597354818369360885e+00
1.976000000000000227e+02,2.583858749007818645e+00
1.977000000000000171e+02,2.573573551240821544e+00
1.978000000000000114e+02,2.582980111629533670e+00
1.979000000000000057e+02,2.573433169264423892e+00
1.980000000000000000e+02,2.583889182148542574e+00
1.981000000000000227e+02,2.593002582316424220e+00
1.982000000000000171e+02,2.600748879590002893e+00
1.983000000000000114e+02,2.597742840247395879e+00
1.984000000000000057e+02,2.559698878380289866e+00
1.985000000000000000e+02,2.536550871877575108e+00
1.986000000000000227e+02,2.515839771267126768e+00
1.987000000000000171e+02,2.500188174617838044e+00
1.988000000000000114e+02,2.486271019186524267e+00
1.989000000000000057e+02,2.496908193209398608e+00
1.990000000000000000e+02,2.516527097448164607e+00
1.991000000000000227e+02,2.532492507506836077e+00
1.992000000000000171e+02,2.515270856109828923e+00
1.993000000000000114e+02,2.506272304930035055e+00
1.994000000000000057e+02,2.484630928158155339e+00
1.995000000000000000e+02,2.491251765898243598e+00
1.996000000000000227e+02,2.464781355546953989e+00
1.997000000000000171e+02,2.503212286126043740e+00
1.998000000000000114e+02,2.461202276308950943e+00
1.999000000000000057e+02,2.402080360570181483e+00
2.000000000000000000e+02,2.362218633950940561e+00
